Tweets,Score
"@GinevraSMichael @adn_lover People have freedom to express their concern and to criticize. Why are you imposing your belief on others? Their account, their choice.",1
Anti-vaxxer plus anti-masker plus DDS = ALL SHADES OF RED FLAG  #OustDuterte #VoteWiselyThis2022 #WearMasks #MasksSaveLives #GetVaccinatedNow,2
Period.,0
Pwedeng manahimik ka na lang with mariel????,1
good mornight! #OustDuterte #OustDuterteNow,1
@luckyako @UMA_LAGWA,0
made me realize how filipino movie posters emphasize the actors more,0
gusto ko rin ng genuine happiness for now!!!,0
"kaka oust duterte ko, iba pa ata ang mauunang ma oust ko ah HAHAHA",1
11:11 oust duterte,1
Lol Toni,0
@goergeorwell read it HAHAHHA thanks sa free consult doc,0
Duterte's cops have zero respect for human life. #DUTERTEMANYAK #DUTERTERAPIST #DUTERTEYAKUZA #OUSTDUTERTE,2
@Bambam1979yah1 Marcos,0
@magingbarya it be the typos,0
oust duterte cutie ðŸ¤žðŸ»,1
"Magpapatuloy na lumakas, lumalawak at lumalaban! Sa mga may nais sumali sa Anakbayan-Plm, mag-sign up lamang sa google form na ito:  https://t.co/g2YBm5VDPx   #JoinAnakbayanPLM #OustDuterte [6/6]",1
@dreahn_4withsun TAMA oust duterte po ðŸ’–ðŸ’–ðŸ’–,1
char skskskjsndndnsnsn,0
boob job cutie â˜ºï¸,0
putangina???,1
so much shit in my head and in my hands literally cant sleep w/o thinking abt each thing not done bc i cant fucken do it rn or im made to think im the only one who should do it,2
@SapphireCel @theblackbox765 @reyna_elena Oust duterte episode 987654321234556788990,1
@choisantino TANG INA BAT DI AKO NA INFORM OUST DUTERTE NA TALAGA DI NA DISSEMINATE NG MAAYOS YUNG NEWS ðŸ™„,2
@jwnagvn yezz,0
"Wala na kaming naramdaman bukod sa ubo minsanðŸ™ðŸ™ ingat talaga sa covid, sobrang silent killer.",1
@onceelj LAMAN ngem nag clueless tayo met ðŸ¤£,0
NAPAKA FEELING,1
i miss f2f grabe #OustDuterte,1
"Such an intelligent show, @netflix Sex Education.",0
"Sobrang IRONic, kinakalawang na. ðŸ˜”",1
cannot fucking breathe for the life of me,2
"ATENEAN PEOPLE'S POET  ""Awakened, the masses are Messiah.  Here among workers and peasants our lost Generation has found its true, its only home."" - Eman Lacaba 1976  #MartialLawCommemoration #OustDuterte  https://t.co/V0XpYnLfQ6",1
#oustDuterte,1
@kcmoomooo UUUUUUYYYY ginagawa ko rin â€˜yan kapag bumibiling bolpen!!! taâ€™s nilalagay ko oust duterte ganern HAHAHA,1
"panoorin ang ""Ika-49 na Anibersaryo ng Martial Law: Saksi ang Kasaysayan, Diktaduryang Duterte Wakasan!"" online forum sa FB page ng Anakbayan Metro-Baguio, 5PM. BUKAS NA! :)  #MLNoonAtNgayon #NeverAgain #DuterteWakasan #OUSTDUTERTE  https://t.co/NAW8vuL9oD",2
paano ba i-let go 'tong HP ðŸ¥²,0
"The difference between ninoy and leloy is that the former was more open to an alliance to oust a dictator, hence his call for legalization. the latter just wants legalization to eliminate the other, instead of forming an oust alliance to oust duterte. Paingay lang ganern.",1
TAMAAA ðŸ˜ŒðŸ˜ŒðŸ˜Œ  #oustduterte,1
Admits it. Apologizes for it. Says #OustDuterte.,1
@bluvacuum nag dye nga ako mare ng itim. mag blotch tong bleach sa buhok ko,0
my coworker just called me weina im ðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥ºðŸ¥º sige next yr na ko nagrresign,0
OUST DUTERTE,2
ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ https://t.co/Z7uGQcpIbq,0
REGISTERED! Ready na po ako to fucking #OustDuterte  https://t.co/kBPnLJqFdE,1
@bluvacuum i c. u is sabotaging me,0
Wala talagang alam ang mga walang hiyang ito kundi takutin at pagbayarin ang mga tao sa kapabayaan ng gobyerno. Kayo ang may pananagutan sa bayan! Kayo ang may kailangang pagbayaran! Ang kapal kapal kapal ninyong lahat! #OustDuterte  https://t.co/96ucWBwyoA,2
"@GinevraSMichael @adn_lover Ironically, you're just as imposing as the person whom you're talking with. Parang paradox of tolerance lang yan. Ang pinagkaiba niyong dalawa, you lean on the side of the Marcos enabler.",1
@zeniabanx iloilo naaaa!!!!! nakaquarantine ko now,0
@bluvacuum nag itim nga ako ng buh0k. di kaya,0
"Of course you say this, isa ka din e.",0
@InahEvans *Dds to their poon - kinukunsinti ka kung merong nagawang maliâ€” oona oona sige na tama ka naman palage eh. #OustDuterte,2
sino nakapag ps 21 na dito,0
reply down below ano dapat una ko ipaint gamit gouache,0
May pa dp blast pala sila  Ako na kakachange lang ng dp :),0
Campers na ata iba sa comelec eh. Bawi after 6 years na lang #OustDuterte padin,1
tf tf tf,1
@zeniabanx miss u gwaps,0
@Cythebroken @BoomBuencamino People power kung walang covid ðŸ˜‚ nung walang covid ilan beses nyo n yan sinubukan kaso hindi gumana ðŸ˜‚ 5yrs n oust duterte pro nga nga p din kau ðŸ˜‚,1
"when i find myself in times of trouble, mother mary comes to me. speaking words of wisdom, ""oust Duterte""",1
san ba may beef tapa,0
want q na nagkulay uli ng buh0k!!!!! bak3t ko kasi dinye ng itim t0 ðŸ˜«ðŸ˜«ðŸ˜«,0
hoyy maris ano feeling ng peyborit ni Lord??? @MissMarisRacal,0
"huhhh bakit ang tanda ko sa mga trailer, japanese yung squid game",0
@megibonbon Yakap sist....... :(,1
#OustDuterte #OustDuterte #OustDuterte #OustDuterte #OustDuterte #OUSTDUTERTENOW,2
"This is a convo of me and my friend. I can just feel the contrast of events between us. This is sorrowful â˜¹ï¸. Masyado na tayong na sanay sa buhay sa pilipinas na akala natin normal na lahat ng to, na tayo ang magaadjust dapat, hindi. Huling huli tayo sa lahat. #OUSTDUTERTE  https://t.co/wi66gzYc6Q",1
#OustDuterte  https://t.co/ifTXi9OdkJ,2
Listen to your political self.  My political self: #OustDuterte chos ðŸ˜…  #GITZZKoSariliKo,1
me posting all versions of my edits bc im indecisive  https://t.co/JtefDb19yD,0
papagod na talaga ko putangina. @ universe pls pag bigyan niyo na ko,1
the kpop one,0
@monodenmar @notdgmr Edgiemar for President #OustDuterte  https://t.co/bBzGd0CN1N,1
yeah #oustduterte,1
Hear hear,0
@magslooper Oustduterte nyo hanggang Twitter lang.Hahahah,1
"@magslooper Mas tanga ka oustduterte,waley naman. Di k dilawan pero boboto mo dilaw. Talunan",1
taragis kahiya naman ginagawa ko sa buhay ko,0
@magslooper Msta nman oustduterte mo kelan final season.matatapos n lng si digong. Nga pala yung dilaw mo ocho derecho inidoro uli.,1
@keichithomas @qooqsie copy it and take a pic,0
"WTF NTF-ELCAC, gagago niyo.  #NoToRedTagging #ABOLISHNTFELCAC #OustDuterte",2
grabe judgement!!!! ang mahalaga sanay ako mag bike doesnt matter kung saan lang kaya ko i-bike,1
TINGNAN: Nagsindi ng kandila ang mga masa  bilang pag-alala sa mga pinaslang ng rehimeng Duterte.  Namamanata ang mga mamamayang Pilipino sa muling pagkabuhay ng mga martir sa patuloy na pakikibaka kasama ng masa para sa buhay na ganap at kasiya-siya.  #CarryTheCross #OustDuterte  https://t.co/KVyu0haizF,2
"lmao hindi ako ""pro-admin."" iâ€™m pro-filipino. get out of here. ðŸ¤®  criticizing the critics of duterte doesnâ€™t make me a duterte supporter.   #OustDuterte #DutertePalpak  https://t.co/OH6eEfRPJi",1
@cat_cedric Of course you did ðŸ˜½,0
"@MeFancyYou lmao hindi ako ""pro-admin."" iâ€™m pro-filipino get out of here. ðŸ¤® criticizing the critics of duterte doesnâ€™t make me a duterte supporter.  #OustDuterte #DutertePalpak",1
yan ba ang accessible ?????,0
actually ang ekis ay kapag bumaba ka ng bus sa oritgas tas aakyat ka pa ng sobrang taas na mrt station then maglalakad til half tas iikot then bababa para makatawid papunta sa megamall side then bababa ka don sa tanginang daanan na sideways ka lang magkakasya,0
ito talaga,0
Abadilla also condemned the lack of support for students and personnel as the university enters its second year of distance learning.  #DefendUP #OustDuterte,0
"GET TO KNOW THE LEADING ANTI-FASCIST NETWORK OF THE UP COMMUNITY! JOIN UPRISE!  UPRISE Orientation September 18 (Saturday), 6:00 PM via Zoom Orientation Link:  https://t.co/kuL6XS3wBy  #JoinUPRISE #FightTyranny #EndStateFascism #OustDuterte  https://t.co/j9km2iy8k7",1
"g na g si kristine joy xd eme patuloy na kalampagin ang UP Admin na dinggin ang panawagan ng mga estudyante, propesor, at manggagawa ng pamantasan! Patalsikin ang punoâ€™t dulo ng paghihirap natin! #OustDuterteNow!  #KilosNaUP  #LigtasNaBalikEskwela  #NoToBudgetCuts  #OustDuterte",2
"ATENEAN FREEDOM FIGHTER  â€œA freedom fighter is one who fights with or without a gun. You should resist this dictatorship in any way you can. It demands that we give the best of our talent, time, and effort â€” nothing less.â€   - Ferdie Arceo   #MartialLawCommemoration #OustDuterte  https://t.co/wWJTJT3Zf4",1
dropping by twitter after 4 months and i just want to say TANGINA MO BONG GO ðŸ¤¬ #OustDuterte !!!!!!!!!!!,2
Kaya ikaw sumali ka na sa Youth Unbound Southern Tagalog at patalsikin natin si Duterte! Stop the killings! Prosecute duterte and his cohorts! End Duterte Dynasty! #OustDuterte  Tara at magpa-orient sa amin anytime:  https://t.co/Ot90j5ucpF,2
Marcos-Duterte walang pinagiba Wala ba talagang pinagiba? Syempre meron! Ang pagkakaiba nila ay hindi na aabot si duterte ng 21 taon bago mapatalsik ng taong bayan.   #OustDuterte   ðŸ”— https://t.co/Lo63zr8PWk  https://t.co/2GCRf89oXo,2
lam niyo ba bigatin speakers dito,0
"Test, test, test!!!!",0
I finally registered to vote! Add 1 more ballot to #OustDuterte,1
#RegistertoVote #Halalan2022 #OustDuterte    https://t.co/srXTZzV26R  https://t.co/4z5PerK3oz,1
"If investing in the country for 600k could land you with billions of govâ€™t contracts and let you buy real luxury cars, then welcome to the ðŸ‡µðŸ‡­!!! Home of the investment capital of the world for crooked businessmen. #Pharmally #DOH #OustDuterte",1
"ICYMI: Earlier today, the University Student Council, together with various student formations and members of the UP community, mobilized in Quezon Hall as the new semester begins.  #FirstDayFight #EducationIsARight #NoToUPBudgetCut #LigtasNaBalikEskwela #OustDuterte  https://t.co/mQo1ctC7dB",1
Huli kayo balbon. Mga kawatan for sure pati si Tatay Meron hati sa ninakaw nila sa kaban ng bayan. #OustDuterte,1
@supernegatrona @AltABSCBN Sana all ðŸ¤—ðŸ¤—ðŸ¤—,0
"@DickGordonDG @AltABSCBN Ayos, Sir Dick. Ngayon, time machine na lang kailangan mo to undo 5 years of enabling the madman attorney clown in Malacanang.",2
@TENSZIP oust duterte po,1
ð„ð€ð’ð‹ ð”ð§ð¢ð­ð² ð’ð­ðšð­ðžð¦ðžð§ð­ | ð…ð¢ð«ð¬ð­ ðƒðšð² ð…ð¢ð ð¡ð­  Maaaring basahin ang buong pahayag dito:  https://t.co/fb3RkYNvPr  #FirstDayFight #LigtasNaBalikEskwela #LigatasNaBalikLaboratoryo #DefendUP #OustDuterte  https://t.co/e9gaZWNX8N,0
".@lfsupdiliman: Walang iba pang patutunguhan ang ating bayan kundi singilin si Duterte sa kanyang kriminal na kapabayaan.  Walang siyang ibang ginawa kundi manilbihan sa kanyang imperyalistang amo, tumanggap ng mga armas. #OustDuterte #FirstDayRage  https://t.co/d2kfapX12D",1
Ganito utak ng mga dilawan.. kung hindi ufo..oust marcos..kung di oust marcos ..oust duterte hahhay  https://t.co/ugzkciRTNW,2
Basahin ang buong pahayag:  https://t.co/PDoGvdvoqm  #NoToUPBudgetCut #LigtasNaBalikEskwela #OustDuterte,1
ðŸŽ¶ Is it too late now to say #OustDuterte ðŸŽ¶  https://t.co/sEvFvkLWQI,0
Yup.,0
"Anakpawis: Duterte, bumaba ka na, umalis ka na diyan kung di mo rin lang kayang ibigay ang dapat para sa mamamayan.  Ang bawat mamamayan ay nagugutom na. Bilang magulang, kailangan kong unahin ang aking anak para matuto, pero paano ang kanilang pagkain sa araw-araw? #OustDuterte  https://t.co/2cVkYIjxYF",1
"wow kala mo tlga artist,,, anw proud pa rin ako d2!! perfect score ba naman mwehe #OUSTDUTERTE #artph",0
MWEHEHEHEHEHEHE,0
"Ang funny ng ""oust duterte"" sabi ng kaklase ko gago ðŸ˜­",0
"you literally used a facist for fanwars? may mas malalim tayong problema, take your bitterness somewhere #OustDuterte",0
"edi hindi napa-ingay ang kampanya sa no to jeepney phaseout, walang nariyan sa mga jeepney drivers sa kanilang pagdurusa sa ilalim ng pasista? edi hindi namin naipalalim ang diskurso at hindi nila masasambit ang oust duterte at no to jeepney phaseout? marami pang kailangang-",0
#OustDuterte send to 2366.,0
"@ANCALERTS @DickGordonDG @_katrinadomingo @sherieanntorres remember ""kung di ka TeRorista bakit ka mAtAkot"" apply na natin dito. ""Kung di ka corrupt bakit ayaw pa-imbestiga""  #OustDuterte  #DutertePalpak",1
i have rights #OustDuterte,0
can someone do this for me pls,0
i got so lucky with uuuuuuuu haysssssssssss 4lyferssssss,0
Oo nga namanâ€¦ kung scarce ang supply bakit ang bilis mag deliver ng masks ng Pharmally tapos bakit ginamit ang presyo ay SRP when they got it at bulk or wholesale ? Ano na DOH ?!? ano na DOOKIE ?!? TANG AMA NYO !!! Magnanakaw kayo !!! #DuqueResign #OustDuterte,0
"Son of a BITCH, nearly expiring test kits yan ang sinupply sa Pharmally tapos sabi ng DOH, tanggapin na yan kahit subpar quality, those were worth a whopping 5 Billion Pesos - PUTANG INANG DOH yan !!! #OustDuterte #DuqueResign",1
@istaxtax Love you all B99 cast&amp;crew!!!!!!!!,0
"And I'm already seeing it among loved ones in the service sector. Please use the rage to make people vote, or push for #OustDuterte, because even they're on shaky ground with those issues.",0
"Dapat lamang na mapatalsik na si Duterte pati ang mga alipores nito! Walang nagawa tama at puro na lamang pahirap ang ipinararanas sa masa! Duterte pahirap, korap, pasista, at berdugo! Patalsikin na sa pwesto! Sumali sa Anakbayan PUP! (5/5) #JoinAnakbayanPUP #OustDuterte",0
Weh sabihin mo nga oust duterte,1
"@jwnagvn sadly,,,,,,,,,yes:(( :((( :((((((",1
Gusto ko ng dynamite sticks please ðŸŒ¶,0
Interesting topic! #OustDuterte #TonyoTalks  https://t.co/IG64ws8mJq,0
"Hayup ang Exec ng Pharmally mga Tsikot Porsche, Lexus, Lambo. POTAH !!! Yan ang mga bata ni Duterte !!! #OustDuterte #DuqueResign #JailtheseBastards !!!",2
"@AltABSCBN Sa nangyayari ngayon sa pinas, dalawa na Lang pag pipilian mo, it's either #OustDuterte  or #LetLeniLead,  pag wala kang pag pipilian,  manahimik ka na Lang",0
Anong update ba ina-ask mo?  https://t.co/MgUGK3dhiL,0
"@mikaceleste_ OUST DUTERTE char.  Hi ate! Hope you could formulate a title na! Rooting for you! Sorry di po kasi ako magaling sa field na yan. Hihi. Just wanted to drop by, come and say Hi po hihi :) ingat ka po lagiiii! Hope u still remember me ðŸ¥°",0
"Halos 6 years na ang kanilang oust duterte. Nang hindi nila magawa, mga dayuhan ang gusto nila gumawa nito.  Ngayon, gusto nila makipagcooperate ang gobyerno sa ICC? Para mangyari na ang hindi nila magawa?  Kami ba ang bobo?",0
Had a very smooth and quick transfer of my voters registration! This is it. #OustDuterte,1
@quizlet I miss the old version of the Learn function. Any hope of getting that one back?,1
Charles Boyle ðŸ˜­ðŸ¥²â¤ï¸ðŸ¥°,1
Sana mabigyan din tayo ng closure ni Pong Pagong...  https://t.co/kHc2jePKXz,2
@ProfessorUno The first sip will bring a smile to your faceâ€¦ then suddenly youâ€™re gulping it all. ðŸ˜‹ðŸ˜‹ðŸ˜‹  Sarap sarap!!!  https://t.co/YCFgna3Is6,0
#OustDuterte #EndStateFascism,2
#OustDuterte periodt.,0
"And also, I know this one person who really just yelled for Diokno and OustDuterte; got tons of reacts and all I know that he/she's handsome/pretty ðŸ˜¬",2
sukang suka na siya huhuhu buti nga,0
"not my eomma saying ""ang cute ng ipad no"" HAHAHAHAHAHAHA OO PERO GCASH NALANG PO SANA ðŸ‘‰ðŸ»ðŸ‘ˆðŸ»",1
"its almost 12, time to spam my friends with tiktok vidsss",2
jokes on me,0
WHAHAAHAHAHAH POTAENA ANO GAT SINESEND ANG DANCE PRACTICE NI LISA ðŸ˜­,0
@performerDARA OUST DUTERTE NOW  DARA SOLO IS COMING,1
Ako si iza ng upb at lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte,1
@nuelleduterte Nadulas lang po! Slip of the tongue ng ulol na butiki.  #OustDuterte #WakasanNa,0
"BAKUNA KAPALIT NG PWERSANG IMPERYALISTA: VFA OPERATIONS SA BANSA, TULOY PA RIN.  #JunkVFA #USTroopsOutNow #ImperyalismoIbagsak #DefendPHSovereignty #DuterTUTA #OUSTDUTERTE  https://t.co/1BZJ0mQLgd",0
@LouisAgcaoili Nagmalas. Kasla dik ammo agsao ilokon yos ðŸ˜­,1
@johnrichvillas @KevinKalbo Ang witty!!!!,0
"BAKUNA KAPALIT NG PWERSANG IMPERYALISTA: VFA OPERATIONS SA BANSA, TULOY PA RIN  #JunkVFA #USTroopsOutNow #ImperyalismoIbagsak #DefendPHSovereignty #DuterTUTA #OUSTDUTERTE  https://t.co/JLuy3s36hS",0
Apay nag uuneg pagsasao yo ðŸ˜©,1
Ako si July ng @igyupb at lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte,0
Oust Duterte Now. #OUSTDUTERTENOW,1
"ISKOLAR NG BAYAN, NGAYON AY LUMALABAN!  Bukas, muling sasabak sa panibagong taon-akademiko ng remote learning ang mga Iskolar ng Bayan, ang kaguruan, at [...]  #FirstDayFight #UPKilosNa #WalangIwananUP #LigtasNaBalikEskwela #OustDuterte  https://t.co/t7QfrZSeou",2
@JingcoIsrael @jarchiong tangina ka snsnndndnsnnd mali pala spell q,1
Ako si Mavi ng @igyupb @acsupb at lubos akong nakikiisa sa pagkundina sa serye ng mga red-tagging seminar na isinagawa at planong isagawa ng RTF-ELCAC. Hindi terorismo ang paglaban para sa karapatan!  BUWAGIN ANG NTF-ELCAC!  #NoToRedTagging #AbolishNTFELCAC #OustDuterte,1
