tweets,score
Hello @lenirobredo @SenLeiladeLima @vickygarch @Abi_Valte ðŸ˜ðŸ˜ðŸ˜  https://t.co/xBPLy8f2Sl,1
@callmejates @lenirobredo Si Leni lugaw,1
@trollstory4 @nababaha @lenirobredo Sana dito na lang ginastos yong pera hindi doon sa walang kwentang dolomite nakaka galit na itong ginagawa ng gobyerno natin sa pamumuno ng dugyot na presidente.,2
"Sige lang ilabas pagka â€˜Presidentialâ€™ ninyo - mag batuhan, boxing kayo dyan. Pasencia tinapay at kape muna kami mga #teamleni di po ba Madam #busypresidente @lenirobredo @DapatSiLeni #halalan2022",2
@FeArgente @lenirobredo Mam VP Leni laban ka na.madaming umaasa sayo nasa laylayanðŸ‘ðŸ‘,1
Ang laban ni @lenirobredo ay laban ko rin. ðŸ’ª  #DapatSiLeni  #LetLeniLead2022,1
"Maâ€™am @lenirobredo , kapag hindi po kayo tumakbo in favor of Manny Pacquiao, hindi na lng ako boboto. Hindi na rin ako mangangampanya.  I think that will be my final decision ðŸ˜”ðŸ˜”ðŸ˜”  https://t.co/T4Wd0Okhsl",2
"takbo na bes,,,,wag tayo mahiya.....@lenirobredo",1
@prinsipedoy @sassrogando @lenirobredo Ay happy aoo. Mas madaming views yung interview bong bong kesa kay Leni hehe,1
@ABSCBNNews @lenirobredo @IskoMoreno make this happenðŸ™ðŸ¾,1
"""assurance ko sa lahat walang pag duda na pag ako yung unity candidate handang handa ako"" - @lenirobredo your zizmumsh is on fire, handa na din kami.ðŸ’ªðŸ¼  https://t.co/ftdPHcFpNy",2
@Jorge_Carino @lenirobredo  for President with @IskoMoreno for Vice Preside. Then give Isko DILG as Cab Sec.,1
Pinagpipiliang maging presidential bet ng opposition coalition 1Sambayan sa 2022 elections sina Manila Mayor Isko Moreno at Vice President Leni Robredo.  https://t.co/FV3oFTRQ5V #TunayNaTabloidista  #AbanteNews  @IskoMoreno  @lenirobredo,2
Hala @ogiediaz nagreklamo si â€œBabaâ€ overused daw siya sa interview mo with @lenirobredo. Mahal daw ang TF ni Baba HAHAHA. Napaka witty ng mga Tao. Nakakaaliw ito sa Presidential DebatesðŸ˜‚ðŸ˜‚ðŸ˜‚,2
@bertnunez @lenirobredo Walang anuman. Ingat.ðŸ˜Š,1
Ang 2022 election ay hindi lang laban ni @lenirobredo kundi laban po natin na gusto ng pagbabago. Kaya sama sama tayo at ang lakas ni leni ay lakas natin at ang lakas natin ay lakas ni leni!,2
Now letâ€™s imagine @MannyPacquiao or @lenirobredo in this eventðŸ¤” JuskoðŸ˜‚ðŸ˜‰ðŸ¤·ðŸ»â€â™€ï¸ðŸ˜± @iloveruffag @Koko_Pimentel @jinkee_love @PhilippineStar @ANCALERTS @ogiediaz @gmanews @cnnphilippines @vicegandako @lenirobredo @ANCALERTS,2
"Para sa mga ""deserve"" daw mag-splurge pag sale sa Lazada or Shopee.  @iamkarendavila @lenirobredo  https://t.co/V55e0mTARy",2
"Magugulo ang mundo ng pulitika kapag nag sanib puwersa ang: Blanko, FuckMan @MannyPacquiao Bobo,    Lugaw.     @lenirobredo Pabibo. Tolonges. @IskoMoreno  May Gad! Anong nangyari sa bayan ko? Hahaha ðŸ˜‚ putsa naman oo.",2
"Pwede pala maging simple while in power tulad ni @lenirobredo.   Pwede pala na kahit wala kang mandato eh magkusa kang mag mobilize ng tulong, mag innovate ng solutions, makipagtulungan sa LGU para magambag sa program nila sa pandemya, mag inspire ng taumbayan, tulad ni VP Leni.",2
Kahit i paperview gusto ko manood ng Presidential debate Leni vs Pacquiao @MannyPacquiao @lenirobredo,1
"@mark_magno0524 @lenirobredo Tumatakbo lng kau pra sa position, pra sa dilawan hndi pra sa Bansa. Kundi pa naupo admin ngaun hndi pa mtatapos un mga gnawa. Psalamat kau wla na kau msyado ggawen..",2
@mystic1434 @lenirobredo @MannyPacquiao IMHO Isko-Leni yan. Abangan.,1
"@Katecruz03 True. TOTOONG MALASAKIT din po naramdaman ko when I tried E-Konsulta ng OVP nung nagpositive mother ko na cancer patient. I got so many missed calls kala ko from the city health.E-Konsulta pala,ang bilis  and they made it sure we got the help we needed. Thank you VP @lenirobredo",1
@iMPACTPH2019 @lenirobredo ðŸ’™ðŸ‡µðŸ‡­ðŸ’™,1
Mabagal daw yan Sabi ni @lenirobredo ðŸ™Š as if kung sila nakaupo e makakakuha man Lang ng 10M vaccines by September 2021 ang Pinas bilang inaaway nila CH ðŸ™ŠðŸ˜‚,2
Nakakasawa mga PangakoðŸ˜­ðŸ˜­ðŸ‡µðŸ‡­ðŸ‡µðŸ‡­ Paulit ulit ðŸ˜­ðŸ˜­ðŸ‡µðŸ‡­ðŸ‡µðŸ‡­ @IskoMoreno  @MannyPacquiao  @lenirobredo  Parang awa nyo na... ðŸ™ðŸ™,2
@itsmephats @ABSCBNNews @lenirobredo @IskoMoreno Pls huwag mong idamay ang taong bayan dahil kayo lang ang may gusto kay leni at kumander isko morenoðŸ¤¨ðŸ¤”iilan lang naman kayo na dilawan na gusto ang tandem na yanðŸ™„ðŸ™„ðŸ™„ðŸ™„ðŸ˜,2
Sana tumakbo ka po @lenirobredo bilang presidente. ðŸ™ðŸ™ðŸ™  Manifestingâœ¨,1
@mark_magno0524 @sassrogando @MannyPacquiao @lenirobredo Parang halohalo ðŸ¤£,1
@kiphisusa @lenirobredo sa interview niya ata ito about Dinky Soliman na flash sa news.,1
@rapplerdotcom NO to @IskoMoreno  YES to @lenirobredo  for president!  @1Sambayan so ok lang senyo ang trapong isko moreno? Eta Rosales na biktima ng Marcos regime open i-endorso ang maka-Marcos na trapo at duterte-enabler? Asan ang consistency! #wapakels1Smbayan,2
@mark_magno0524 @sassrogando @MannyPacquiao @lenirobredo Someone should make this happen ðŸ¤£ðŸ¤£ðŸ¤£,1
"@ABSCBNNews Please wag si Isko, mag Independent  kanalang @lenirobredo",1
Gusto ko talaga panoorin ang @MannyPacquiao  VS.  VP @lenirobredo  Presidential Debates. Kayo din ba?ano kayang kalalabasan ng debate nilaðŸ˜‚ðŸ˜‚ðŸ˜‚,1
"@MaamSyj @rapplerdotcom Me to. Kung di rin lang si vp @lenirobredo, thank you na lang sa lahat",1
@bungay_geline @lenirobredo Opo. vPRESIDENT LENI ROBREDO sa 2022.,1
@lenirobredo @IskoMoreno please be our president and vice president... plz plz... for better government in 2022... pls help our country by running in 2022 election ðŸ¥º,1
@lecleo_ @teamrobredoph @DapatSiLeni @F1rstkosiLeni @SHSforLENI @LGBTQIAforLeni @lawyersforleni @lenirobredo @Itbpo4Leni nakakatakot talagang kakaharapin if ever .mahirap matanggal ang dumi na yan basta basta ! di nga sya mukhang president.kainsulto rin na ilevel sya sa driver or atsoy.marami dyan mas maayos pa tingnan at pakinggan.,2
Kundi ka nakikigulo Sa mga vaccination centers sa LGUs @lenirobredo Baka mas mabilis pa tayo ðŸ¤ª pati schedule ng bakuna ginugulo mo makaepal ka Lang e wala ka namang dalang bakuna pweh puro ka papicture ðŸ¤® Tapos Yung mga totoong BUSY na nagtatrabaho ang tinitira mo buseeet ðŸ˜‚,2
@AlfredoGenom Ang galing tlga sa Math ni @lenirobredo!,1
@iamtix95 Praying with you too doc. #dapatsileni #DapatSiLeni  #LetLeniLead #lenirobredo,1
"@mark_magno0524 @lenirobredo napakatanga  ng vp ng pilipinas  , nanaisin ko pa martial law kesa demokrasya ng mga dilawan  hayup",1
@Jorge_Carino Yes to Leni-Isko for 2022 Election. Then Isko-Vico for 2028 Election. @IskoMoreno @lenirobredo @VicoSotto #Halalan2022 #DapatSiLeni #LetLeniLead âœŠðŸ»,1
@lenirobredo ðŸ˜‚ Bobo!!  https://t.co/pmxH2joTH5,1
@jimpunsalan @serrano_rene @lenirobredo @ChelDiokno Yes po lalaban tayo para sa bayan. Atin ang Pilipinas! ðŸ‡µðŸ‡­ðŸ‡µðŸ‡­ðŸ‡µðŸ‡­,1
@BeaxhBoi01 @serrano_rene @lenirobredo @ChelDiokno Tuloy ang laban. Oust the bad turtles,1
hindi naman sa ano pero nakakakita ako ng pag asa kay @lenirobredo sana wag mo kami biguin if ever God given you the chance to lead the country.,1
@TheEvilFreak29 @lenirobredo how much?,1
"@mbaulyn @iMPACTPH2019 @lenirobredo Ask din natin si bbm, si Pacquaio, si sara, si bong go, isko etc. Kung anong rason nila sa pagtakbo. Maigi nang malinaw ang kanilang plataporma at pagbabagong gusto nilang isulong. Kilatisin natin nung kapani-paniwala ba, at kung may kakayahan ba silang gampanan ang tungkulin.",2
@kuya_daddy @lenirobredo How much?,1
@pedromulat @mark_magno0524 @lenirobredo Pedro mulat.. Imulat mo na mga mata MO.. Wag tatanga-tanga..,1
@ABSCBNNews Dapat si @lenirobredo for president lang talaga. #DapatSiLeni,1
"@ManansalaAlice @PhilippineStar @mjaysoncayabyab I also pray and hope for that me time pa naman si Yorme sana makipag tandem muna sya with VP Leni, pls make this happen @IskoMoreno and @lenirobredo",2
"Found @lenirobredo â€˜s tweets to me way back 2012. Ganito siya ka consistent besh! Yung thoughtfulness &amp; kindness nya hindi nagbago until now. Dapat ganito! Hindi yung pag mag eeleksyon lang tska mga nagbabait-baitan!! So, #letlenilead #dapatsileni sa 2022 na!!  https://t.co/sSUCnTprL0",2
"@kuya_daddy @lenirobredo Ako, matagal ko nang alam na si @lenirobredo lang talaga ang susuportahan ko for president. Sya lang talaga ang may kakayahan at puso para maging lider ng bansa lalo na sa panahon ngayon. #DapatSiLeni",2
Leni kakasa `pag binitbit ng oposisyon sa 2022  https://t.co/WSJuYTzs5m #TunayNaTabloidista  #ToniteNews @lenirobredo,1
"@lenirobredo  Hello po, Ma'am Vice-President Good afternoon po!  How can I get in touch po with your E-Konsulta? Covid positive po ako and it's quite late when I knew it. Na-expose na po sakin ang family ko.  Thank you po &amp; God Bless!",2
@Arwi_11 @lenirobredo waw nmn fafa darâ€¦,1
@lenirobredo  is being BASHED by Thousands of Netizens ðŸ˜‚ Interview pa lang with Toni alam n alam mo na sino ang CAPABLE and TRUE Leader LOL âœŒ #Dilawan since 1986= Poor PH ðŸ˜‚ Leni pls bring all ur Followers in FB and Youtube ðŸ˜  https://t.co/9UYjHf7fAv  Manny Pacquiao Kimm Chiu  https://t.co/CtKwvefZPU,2
@iamjoya1958 @iMPACTPH2019 @PinoyAkoBlog @lenirobredo Are you sure? Hahahah,1
"@mbaulyn @iMPACTPH2019 @lenirobredo Yes. Kung di nmn namatay asawa nyan at tumakbo yan tiyak di yan mnanalo. Sa pinas kapag namatay ang asawa, binobutuhan ung asawa. Hahaha",2
@amazingloida @iMPACTPH2019 @PinoyAkoBlog @lenirobredo Hahahaha,1
@ABSCBNNews Makinig kayo sa boses ng taong Bayan @lenirobredo For President @IskoMoreno For VP. Wag na kayo mag hiwalay mag unite na Kayo. Matutulad tayo nuong 2016 kay Sen Mar and Grace Poe.,2
"Mali MaDumb @lenirobredo  Filipinos should not allow another LPs/cohorts to reign  Ang mga Marcos may napatunayan that until now nakkinabang ang lahat  Kyo? Too much politics,  ngaw ngaw,  saw.saw sawa na mga tao kya nga nung 2019 nagparamdam na kmiðŸ˜Ž",2
"Kung gusto n'yo ng mala-Vico Sotto na pamamahala sa buong Pilipinas (pwede matupad yang kaka-""sana all"" natin sa PasigðŸ˜Š)â€”aba dun na tayo sa pinakamalapit sa inidolo ni Mayor Vico pagdating sa tapat  na pagseserbisyo.  Walang iba kundi si @lenirobredo  @DapatSiLeni  #LetLeniLead  https://t.co/skEI8VxZtc",2
"@PhilippineStar @onenewsph Hope you started earlier @lenirobredo  ðŸ˜” if youâ€™re going to run as Prez,there will be 3 candidates running against the admin candidate.Mahahati na naman boto ng mga Pilipino,same scenario last time when Grace Poe did not agree to Mar Roxas conciliation. Digong won coz of that.",2
@jimpunsalan @serrano_rene @lenirobredo @ChelDiokno Sobrang sulit po! ðŸ˜Š Sarap po sa pakiramdam na may ambag na ko sa pagpapaalis ng mga korupt sa gobyerno at ihalal ang mga dapat na naninilbihan sa bansa. ðŸ‡µðŸ‡­,2
@BeaxhBoi01 @serrano_rene @lenirobredo @ChelDiokno Sigurado namang sulit yanðŸ‘,1
"Kung eleksyon na ngayon, sino iboboto mo?   Retweet if botante ka na ðŸ‘Œ #Halalan2022 #bongbongmarcos #LeniRobredo #MannyPacquiao #pinglacson #Eleksyon2022",1
@ai_ceniza kapal mukha nila! kya di sila magtagumpay gamit sila ng gamit kay Marcos pati ang Martial Law! huy @lenirobredo patahimikin mo kaya ang matagal nang namayapa! napaka miserable mo nman!â€¦you are so pathetic!,2
@LakasNgTimog cheap na kung cheap.. nagmumura.. pero huwag @lenirobredo cheat.. bawal sa batas ni Lord.. nag si simba ka pa naman ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚,1
@lenirobredo ðŸ™ðŸ™ðŸ™,1
@DrTonyLeachon i just got the Lady for the job... @lenirobredo !!  https://t.co/MKFenijnu8,1
"@aikarobredo @lenirobredo @VPPilipinas madam, asking for help po. my mother is confined at st. joseph hospital, balanga city due to covid pneumonia. she needs to undergo hemoperfusion. any assistance is highly appreciated. ðŸ™ðŸ™ðŸ™ðŸ˜­ðŸ˜”",2
@Zibadzz @dollsgogo_ nagka history din @lenirobredo ang pagka panalo mo.. nandaya.. dinaya mo si BBM nung 2016.. historical yun,1
meron palang nabubuong scenario: @lenirobredo vs @bongbongmarcos part 2,1
@annesugarplum @lenirobredo HAHAHAHA. If wala jud lain either mag lesser evil ko or abstain.,1
Kinumpirma ni Manila Mayor Isko Moreno ngayong Lunes na nakipagkita siya kina Bise Presidente Leni Robredo at Senador Manny Pacquiao.  https://t.co/vHvHbWijHz #TunayNaTabloidista  #AbanteNews  @IskoMoreno   @lenirobredo   @MannyPacquiao,2
"@iMPACTPH2019 @lenirobredo Yes, indeed â€¦ each one of us wears different hats! Very well said &amp; done my dear VP Leni! I, we support your 2022 Presidential candidacy!",1
Yes  @lenirobredo  what can you offer us? Please answer @Zibadzz ! That attitude of yours  make us hate  you so much more!ðŸ˜¤,1
"@Lyndra11066051 @Jorge_Carino @lenirobredo @TrillanesSonny Gusto nga niyang mag presidente kung hindi tatakbo si VP Robredo. May basehan ka ba na nag decide siyang tumakbong Senador?ðŸ¤” Sabagay, pagdating siguro ng filling of CoC magkakaalaman.",2
Canâ€™t wait to campaign for @lenirobredo ðŸ™ðŸ»ðŸ™ðŸ»ðŸ™ðŸ»,1
"It's not for you, Leni, to dictate who Filipinos will vote for in 2022 elections. Your political opinion is irrelevant and you've got no credibility to majority of us voters.  @VPPilipinas @lenirobredo",2
I hope this reaches VP #lenirobredo @lenirobredo @VPPilipinas #Leni2022,1
Yes please VP @lenirobredo. Dami n clowns n gus2 maging president... we dont need another clown... we need a true leader...,1
"@LoveLikeWeDo @PhilippineStar @onenewsph @lenirobredo Hahaha, her strategy really worked especially during the last election. Being the head of LP, what is her concrete strategy?âœŒðŸ»â¤ðŸ‡µðŸ‡­ Sen Ping approached her first, then what? Where's her strategy of uniting the opposition? Manny has just declared his presidential bid...",2
Sana laging masarap ulam mo VP @lenirobredo,1
@Zibadzz @lenirobredo how shallow are you! You have so much energy to spread hate whilst no proper plan and project you executed! Focus naman sa trabaho huwag puro social media.,2
vp @lenirobredo pls lang tumakbo ka na ðŸ’™,1
@BigManDrilon @MannyPacquiao @lenirobredo @IskoMoreno @TrillanesSonny @SenGracePOE @ANCALERTS,1
"@lenirobredo siguro kung noong panahon ni Best President Marcos ay may social media na, baka hindi nyo naagaw ang adminstration. Sa social media kasi hindi umuubra ang mga pambibilog nyo ng ulo. Sa social media nakikita ng mga tao ang tunay na nangyayari.",2
@rkimikee @m_enaf @iMPACTPH2019 @PinoyAkoBlog @lenirobredo Na comatose ata Hahaha ðŸ¤£ðŸ˜‚ðŸ¤£ðŸ˜‚,1
@dalebacar @lenirobredo @IskoMoreno 'Yan na lang din talaga inaasahan ko. Sana talaga. ðŸ˜©,1
@datumx11 @lenirobredo #LetLeniLead #lenilangwalangiba,1
@datumx11 @lenirobredo #NeverForget #NeverAgain,1
Taray may pa-house raid si madame @lenirobredo.  Duterte ano na sa SALN? Catch up tayo,2
@kikopangilinan @SenLeiladeLima @bamaquino @BigManDrilon @lenirobredo paano yan isa na namang kaso laban sa pamilya Marcos ang ibinasura ng korte dahil sa kawalan ng sapat na ebidensya. Iiyak na naman kayo niyan...,2
@rene_twilight @lenirobredo huwag ka ng umasang merong unity sa oposisyon kasi si Manny Pacquiao nagdeklara na tatakbo siya sa 2022. Take note sinong papayag sa oposisyon na ikaw ang magiging standard bearer nila baka imbes na manalo baka lalo lang matalo. Kaya goodluck sa iyong wet dreams.,2
"@nababaha dear ms. vp @lenirobredo, i think we need this more than the dolomite. hope you can share this to the relevant government agencies. you're one of our last hope for our voice to be heard #TogetherForTheBetterPH",2
Manny Pacquiao running for President. I hope this is a clear sign for Ma'am @lenirobredo that she should run for the position too. #LetLeniLead,1
@ABSCBNNews @lenirobredo president @IskoMoreno vp wag na kayo mg hiwalay maawa kayo mag sama na kayong dalawa.,1
@jaesoon @PinoyAkoBlog true.. tigas kasi ulo ni @lenirobredo wag na maki-unite sinabhan na parang mema si Leni noon during interview nya kay Karen davila nung iniinterview sya about dolomite,2
"@avaninthony @BeaxhBoi01 @lenirobredo @ChelDiokno Hala! Paano kung merong asymptomatic dyan, enclose pa naman yung venue.  ðŸ˜­ðŸ˜­ @COMELEC why do u allow this?!!!!",2
@jaeceelim @lenirobredo Karma ang tawag diyan bobo.lahat ng makasalanan na dilawan kinukuha na ni lord..,1
@ABSCBNNews please please make it happen! Kayo na lang ang pag asa namin @lenirobredo @IskoMoreno,1
@lheenhernandez @lenirobredo Stay safe lagi Eileen. Salamat ðŸ˜Š,1
"@lenirobredo Bakit takot na takot ka kay marcos,pinipilit mong siraan..subukan mo tumakbo ngayun tingnan lang natin lung mananalo ka.nakadaya ka lang salot kang fake vp..bobo ka hindi ka pede maging pangulo..",2
@maytoyotayo @ALLCAPSLERKEY @rollybasog29 @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @DudeSabarita @ENguilbert @PackandCarryAll @maria47215 @DodongPags @annacollins52 @danwaytoofar @NileSneel @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @WongLi2515 @AhhmBatmAnn @BalDugho @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @MrtlLawMuseumPH @lenirobredo @kikopangilinan @risahontiveros @iampinglacson @IskoMoreno @MannyPacquiao @DickGordonDG @kaloi_zarate @bamaquino @ChelDiokno @SenLeiladeLima @sotto_tito @MARoxas Baka kung si Roxas nakaupo ngayon malamang malaking poso-negro na ang Manila Bay,2
Iâ€™d be more honored and proud to work in the government with Madam @lenirobredo as our President. ðŸ¥° #DapatSiLeni,2
@lenirobredo puro fake news nga lumalabas sa media noon dyaryo radyo televesions lahat pakana nang mga aquino para palabasin masama ang marcos. hindi niyo na kami maloloko sa kasaysayang pilit niyo binabaloktot sa panahon ni marcos maunlad ang bansa natin.,2
@mark_magno0524 @lenirobredo You'll know if she is reading a script or not. Tambak ng favorite filler: IYONG. ðŸ˜†ðŸ˜‚ðŸ¤£,1
@Zibadzz @lenirobredo besides hindi ka naman talaga nanalo noong 2016 talagang dinaya niyo ang eleksyon. Kung maliit lang kalamangan ni PRRD kay Mar malamang nadaya niyo rin siya eh kaso masyadong malaki ang lamang baka mahalata kaya kay BBM kayo bumawi.,2
"With a possible Duterte/Marcos or Marcos/Duterte tandem coming after all the urung-sulong drama, I really hope that there would be a @lenirobredo - @IskoMoreno tandem to counter them.",2
@Zibadzz @lenirobredo kayong mga DILAWAN lang ang naglagay sa history na sa inyo lang umaayon pero sa kabilang dako sa part ng mga Marcoses ayaw niyong I publish ang mga nagawa ni dating Pangulong Marcos at bakit siya nag deklara ng Martial Law. Tinatago niyo ang katotohanan.,2
@sy_eugene @iMPACTPH2019 @jerminut @lenirobredo Shatap lol,1
"@lheenhernandez @lenirobredo Yes, based on what I'm seeing on my contacts who availed of VP's help have great experience. I'm sure alagang-alaga kayo with OVP ðŸ˜Š",1
@rubyibarra I think @VPPilipinas @lenirobredo can help. Parang extortion naman yan.,1
@lheenhernandez @lenirobredo Omg sorry to hear what happened. I hope tuloy tuloy ang recovery niyo. Bantayan ng maigi lalo na sa kapatid mo.,1
"@liezziec @lenirobredo Good luck to us ðŸ™ðŸ». Iâ€™ve been working on having a simple life for the past few years. Wala pa ako sa 100% mindset na simpleng pamumuhay - but in some ways, nagagawa ko.",2
@dprincessmaja @DepEd_PH @bongbongmarcos @lenirobredo @sotto_tito @VicSottoPh @joelzobel  Finalizing FACE TO FACE Classes October 2021 [NOT ALL]  https://t.co/krG5W8aWf0 sa pamamagitan ng @YouTube,1
@lheenhernandez @lenirobredo Eileen!!! What happened? Musta kayo?,1
@MorenoRobredo22 @DanSantos8 @Charlbumbum @lenirobredo @IskoMoreno Sana matuloy ito kasi sila lang ang matino at qualified sa position. #RobredoMoreno2022,1
@Acelabanilla @BeaxhBoi01 @lenirobredo @ChelDiokno This is true po. Hinohold na po nila yung 300 na pumila sa loob ng Cinemas until dumating ang mga COMELEC para makapagdistribute ng numbers.  https://t.co/KiSHaIaHxl,2
@RoyConsolacion @lenirobredo @MannyPacquiao Hahaha,1
"Looking at all the contenders, she's the only one with a consistently good record. That's the reason why the trolls or working doubly hard to paint her as malandi and bobo. She's none of that.  #lenirobredo",2
@loveofriki TAMA ATTITUDE TORI!!! I'M WAITING FOR @lenirobredo TO RUN FOR PRESIDENT ðŸ¥º,1
"@MamaHopia @lenirobredo  Mema Leni...Marami kang Baba?? Isang Sekretong sahog ba sa Lugaw mo ung ""Baba"" na tinutukoy mo??? HAHAHAðŸ¤£ðŸ˜‚ðŸ¤ª  https://t.co/ElblApKLjc",1
"""the last man standing is a WOMAN."" - @lenirobredo ðŸ’…",1
I worked in supply chain beforehand. Bka naman kelangan pag-aralan muna ni @lenirobredo yung process. It's not that easy and can be challenging kase.,1
Yes! Make this happen pls @IskoMoreno and VP @lenirobredo #DapatSiLenISko,1
@jeremiahcausing @Jorge_Carino @lenirobredo @TrillanesSonny Eh ang alam ko nag-decide na sya na tatakbo ulet as senator ah ðŸ¤”,1
@harayapark87 @sassrogando @lenirobredo ðŸ¤£ sige iiyak mo lang yan.,1
@AJEnglish No vote for @MannyPacquiao   @lenirobredo for president @IskoMoreno for vice president  Please support LGBTQ community. ðŸ™ðŸ»â¤ï¸ðŸ§¡ðŸ’›ðŸ’šðŸ’™ðŸ’œðŸ³ï¸â€ðŸŒˆ,2
@iamrasta02 Mantalang ako si VP @lenirobredo ang napanaginipan ko. I was helping with her candidacy for president daw. Hehehe Sana magkatotoo na.,1
"@grabph Sure they have a mask, pero does cloth mask and bandana suffice? With the highly contagious delta variant, is it enough?  Anlaki laki ng kita nyo, why not provide for them? @DOHgovph @ntfcovid19ph @lenirobredo @DrTonyLeachon",2
Finally registered before my flight! I encourage my fellow Filipinos (including the overseas) to register before Sept 30. Let your values &amp; conviction reflect how you view laws and how you will vote! Thatâ€™s why Iâ€™m hopeful &amp; excited to vote for VP @lenirobredo. @DapatSiLeni ðŸ‡µðŸ‡­ðŸ™ðŸ»  https://t.co/qAUrk0x2eg,2
Tbh kami din. Bestie @lenirobredo pls,1
@Politiko_Ph @KorekKaJohn @MannyPacquiao @lenirobredo @IskoMoreno please read this article.,1
"@PhilippineStar @onenewsph You cannot force us to choose who we want as a leader. We gave you the chance from FVR,CORY,NOYNOY. NOTHING HAPPENED. IT BEC. WORST.I may not be for Duterte but ive no option. So we want a leader like BBM. Period. @lenirobredo",2
Lipad BOBA lipad! Iahon ang sarili mong nakalibing sa sariling hukay mong libingan ðŸ¤£ @lenirobredo,1
THANK YOU @lenirobredo   #LetLeniLead  https://t.co/ufcwxatMtm,1
@pedromulat @mark_magno0524 @lenirobredo Baka ikaw ata ang tanga po! Punta ka na sa kampon mong dilawan!,1
@mark_magno0524 @lenirobredo Truth!,1
@joracelampa @tvagana1 @iamkarendavila @lenirobredo bobo spottedðŸ™„ðŸ¤£ðŸ¤£ðŸ¤£,1
"@BeaxhBoi01 @lenirobredo @ChelDiokno Hi! Saang SM po kayo nag pa register? D2 sa SM east ortigas 1am pa lang may pila na and 3am cut off na pero ang start ng registration is 8am. Yung pasok sa cut off na sa loob lang daw ng mall until mag start ang actual reg , i want to validate yung sinasabi ng mall guards. Ty.",2
"@lenirobredo  Mam, parang awa nyo na po!iligtas nyo bansang Pilipinas!Tumakbo po kayo na President sa 2022!",1
@lenirobredo Mam Leni. Talunin nyo po si sara duterte. Wala po syang kwenta. Sana matalo po ang mga duterte.,1
@julesguiang @iamkarendavila @lenirobredo I agree,1
@iamkarendavila x VP @lenirobredo   Watch:  https://t.co/XyojRhTyeS  My key take away comes from RA 6713 which highlights: â€œSimple living. - Public officials and employees and their families shall lead modest lives appropriate to their positions and income.â€  :),2
@marcus5251962 tumpak.. pinaasunog ni @lenirobredo ung mga election returns sa sa Mindanao.. sa Mindanao palang malakas si BBM nung 2016,1
@prinsipedoy @sassrogando @lenirobredo Nag recount dahil nandaya mama leni mo. Yun lang yun.  Kapal kasi ng mukha ng mama leni mo. Yuck. Bobo naman. Yuck.,1
"@rayparapinas @iMPACTPH2019 @lenirobredo Kasing bobo mo, isip-isip naman dyan",1
@pedromulat @mark_magno0524 @lenirobredo 30 years na inuto tayo ni Cory at sa buong Dilawan..,1
@lenisentri @masipag7 @lenirobredo @TrillanesSonny Pano kung si isko moreno ang running mate? hindi mo na inoboto? diyan magkakasira sira lahat pag meeon saliwa magisip.Sana walang ganon nung 2016 may ganyan kaya tognan mo ano nangyari.Nanalo yung hindi dapat manalo.,2
@grabph should provide proper masks for their driver-partners!  Madalas naka bandana lang sa mukha!!! Andaming nakakasalumuha ng driver-partners niyo!  @DOHgovph #iatf @ntfcovid19ph @DrTonyLeachon @lenirobredo,2
@MangTurning @lenirobredo yes bossing!!ðŸ˜Š,1
@ilonggobisaya_ @ceebee_em @masipag7 @kalakumag @TrillanesSonny @lenirobredo @erintanada @ChelDiokno Sa tingin wala pa sa inodoro ang pilipinas sa lagay natu.,2
"@PhilippineStar @onenewsph @lenirobredo hoi babae ka...pabayaan mong mamili ang mga Pilipino..kapag gusto nila, ibig sabihin nun mulat na sila sa katotohanan o di kaya sawa na sila sa mga katulad ninyo! Gets mo?",2
"sasabihin ng yellowtards ""false data"" lol   well this is just a survey yall 💅🏼  #BBMIsMyPresident2022  #BBMikawAngPresidenteKo2022  https://t.co/Dv4qB24sle",1
BBM FOR THE WIN PLS VOTE WISELY!🇨🇿👍✅  #BBMIsMyPresident2022  #BBMsakalam #Maharlika  https://t.co/A00En81mIK,1
#BBMisMyPresident2022 #BBMforpresident #BBMSUPPORTERS #bongbongmarcosforpresident #BBM #notmine cttoClaudine Anduyan Paler  https://t.co/rplY4LV3Mt,1
The Truth Will Reveal! #BBMIsMyPresident2022 #Bbm2022 Watch the full video!   https://t.co/c3gv39K74U,1
Tolongges na ressa🤣🤣🤣  #Neveragainsadilawan #marcosparin #DuterteLegacy #BBMIsMyPresident2022,1
@imnotadds @oknext8 @sybilization500 @ilda_talk Huwag kami kase mas kilala  namin sya maghanap kayo ibang maloloko  nyo #BBMIsMyPresident2022,1
"People who made Leni Robredo trend, thought they were the majority 🤣  #BBMIsMyPresident2022",1
"You said it’s from Tiktok and it’s not reliable, but truth be told: You don’t like to believe it because @bongbongmarcos is real. And he has sympathy. #BBMIsMyPresident2022  #BBMIkawAngPresidentKo  https://t.co/4uGEUJc5ib",1
