Tweets,Score
felt,0.00 
"NEVER AGAIN  NEVER FORGET MARCOS-DUTERTE Parehong tuta, diktador, pasista",2.00 
"Sen. Gordon to Duterte: Bakit niyo ako inaaway? Ginagawa ko lang tungkulin ko at ng Blue Ribbon Committee. Ang inaaway niyo, Senado ng Republika ng PIlipinas",1.00 
@rollybasog29 @DDSBBM @marcus5251962 @BuangSonny @JUVY2004 @DudeSabarita @ENguilbert @PackandCarryAll @DodongPags @annacollins52 @ALLCAPSLERKEY @danwaytoofar @NileSneel @maytoyotayo @rocker_fraggle @dude_DaS @LoVe_MeOw_24 @WongLi2515 @AhhmBatmAnn @BalDugho @lino_iam @Ranyagtiamianan @AhhmBatmaan @jesselle_anne @Aczent1 @lav2heart14 @Jjcruz2 @bhevzkyren @GreaterGutz @AhmmBatmann @Aberasturi2 @Edelwei8 @klienfloyd @chadachada17 @GrowlHarhar @Hammerpa2Yumyan @Nakedninja4 @DodoyPanes @MistPersie @AlbacBaggy @Agapitosaizotso @JaxsonCrow @M19Manny @dimple032047 @028miss_M @HhlomiY @YesYesYo13 @DickGordonDG @ivanmayrina @MannyPacquiao BBMARCOS/ DUTERTE 2022 para sa tuloy tuloy na malinis at maayos na bayang Pilipinas ðŸ‘ŠðŸ»ðŸ‡µðŸ‡­,0.00 
"PRESS RELEASE September 21, 2021  Youth land activists: Commemorate Marcos' dictatorship by fighting Duterte's fascist regime   https://t.co/b0CFPjEvck",1.00 
"Sen. Gordon: Atty. Duterte, is lawyering for his people... the Chinese...  Start lawyering for the Filipinos, do your job Mr. President instead of lambasting us.",1.00 
"@_katrinadomingo Senate Blue Ribbon Committee chairman Richard Gordon: ""Atty. Duterte is lawyering for his people, the Chinese. I ask him respectfully to lawyer for the Filipino people. Do your job."" | via @_katrinadomingo   WATCH:  https://t.co/gzkTql0f9F",1.00 
"Sen. Gordon to Duterte: Natataranta kayo, nagpapanic kayo. Halatang-halata kayo, Mr. President. Namemersonal na kayo",1.00 
"Sen. Gordon hits back at Duterte who has been launching tirades vs him and others senators at the helm of probe on pandemic funds: Quite frankly, Mr. President, You are boring. Hindi ako natatakot sa inyo. Hindi po ako duwag. Do your worst as you did with ABS-CBN",1.00 
"@rapplerdotcom Senator Dick Gordon to Duterte: Frankly, Mr President, you are boring. Hindi ako natatakot sa inyo. Hindi po ako duwag. Do your worst as you did with ABS-CBN. Do your worst as you did with the senators selected by the people. @rapplerdotcom",1.00 
"@PhilstarNews Micheal Yang, former economic adviser to Pres. Duterte, also attending today.  He skipped a hearing on September 13 and sent his lawyer to relay to senators that their probe caused issues with his blood pressure. He says he is still in Davao City. @PhilstarNews  https://t.co/zjzAT8dG2V",1.00 
"Senate Blue Ribbon Committee chairman Richard Gordon: ""Atty. Duterte is lawyering for his people, the Chinese. I ask him respectfully to lawyer for the Filipino people. Do your job.""  https://t.co/cHXGRhFn10",1.00 
"Sen. Gordon slams President Rodrigo Duterte for ""lawyering"" for the Chinese: I respectfully ask him: start lawyering for the Filipino people. Do your job, Mr. President",1.00 
"@inquirerdotnet Filipinos, let's rally behind Gordon in confronting Duterte. Forget about Gordon's past absuelto role - he is redeeming himself. Give him a chance for the benefit of the country's future.",1.00 
#NeverForget #NeverAgain #MarcosNotAHero #Duterte,1.00 
"Gordon to Duterte: Do your worst like what you did with [ABS-CBN], like what you did to an elected senator, like what you did with former Speaker Nograles before.",1.00 
"nakakaumay, i don't understand people. para kanino ba sila? sa mga marcos/duterte? hindi para sa mga kapwa nila pilipino?   i just realized na dapat mas nilalakasan pa natin yung boses at mga panawagan dahil kung hindi,  ...matatalo tayo.",2.00 
"Sen. Gordon: Last night the president of this Republic, Atty. Rodrigo Duterte, instead of reporting to the people, spent the time of the gov't, national television to lambaste the Senate and this person.",1.00 
BAYAN SMR also condemned Duterte's gross negligence in responding to the Covid pandemic  https://t.co/oPcJGHsTm8,1.00 
@CMRamosINQ Blue ribbon panel chairman Sen. Richard Gordon once again hits back at the recent tirades coming from Pres. Duterte. | @CMRamosINQ,1.00 
Anakbayan Metro Baguio Spokesperson John Gemuel Maramba shared the attacks perpetrated by the Duterte administration which have taken the lives and freedom of those who dared to criticize the current regime even amid the pandemic.   #WakasanNa  #NeverAgain  https://t.co/xkY6FIoiNm,1.00 
"At the resumption of Pharmally hearings, Senator Richard Gordon once again addresses President Rodrigo Duterte: ""You are boring, hindi po ako natatakot sa inyo. Do your worst, as you did with ABS-CBN, as you did with a senator elected by the people."" @rapplerdotcom",1.00 
Blue ribbon panel chairman Sen. Richard Gordon once again hits back at the recent tirades coming from Pres. Duterte. | @inquirerdotnet,1.00 
"&gt; climate: shutdown domestic coal powerplants earlier than scheduled and completely stopped public financing for new overseas coal powerplants; and expanded significantly climate-related ODA 4/4  Meanwhile the Duterte government: Dolomite, expensive PPEs, wasted 10k vaxx supplies",1.00 
@mazzaboz Teddy locsin is not  exactly thr guy to mince his words beither is his boss. Despite the kowtowing to china. Duterte realised this too late that china was seeing that as weakness.,1.00 
I'm Lamont Â  Ray from Duterte Culture and  here are 10  caviars who lost their virginity to the Blue Meanie,1.00 
"This is significant from the Phillipinesâ€™ government, particularly given President Rodrigo Duterteâ€™s tilt towards China over the last few years. That said, the military &amp; foreign affairs establishment has not followed Duterteâ€™s lead.",1.00 
"Member orgs of Bagong Alyansang Makabayan-Southern Mindanao (BAYAN SMR), together with progressive Dabawenyos, commemorate the 49th anniversary of Martial Law today, 21 Sep, in Davao City.  BAYAN SMR protest against the Duterte regime's continuing attacks on people's rights.  https://t.co/4gjuHgZOv6",1.00 
@bamaquino Para sa Pilipinas ðŸ‡µðŸ‡­ kong mahal. Sa 2022 burahin ang diktaduryang Duterte,1.00 
The Senate Blue Ribbon committee resumes its inquiry into the alleged anomalous procurement of COVID-19 supplies by the Duterte administration. Former presidential adviser Michael Yang to testify for the second time from Davao. | @PaoloSRomero   LIVE:  https://t.co/YqKLVZvvoc  https://t.co/3YUIVK1OEj,1.00 
@MaamSyj Kilalanin na kasi natin na si Duterte ay manika na lang at meron lang nagpapakilos sa kanya. At kung sino man ito ay ilegal at sinusuportahan ng mga pulis at sundalo,1.00 
@FrancoMabanta @IskoMoreno Gotta give it to this ad. May impact and pinag isipan. ðŸ˜‰ but i still think Yorme needs to hone his skills some more as LCE. That's what made Duterte effective. Yung knowledge of grassroots issues.,1.00 
"Some of the rts did not pass the vibe check on kamayan.  Anyways, my parents said they wouldn't vote for him ðŸ¤·ðŸ»â€â™€ï¸ let's hope they don't elect another Duterte.",1.00 
Why is it that whenever Duterte talks about Gordon it seems he is talking about himself?  https://t.co/sUx7nzp0em,1.00 
The Senate Blue Ribbon committee resumes its inquiry into the alleged anomalous procurement of COVID-19 supplies by the Duterte administration. Former presidential adviser Michael Yang to testify for the second time from Davao @PhilippineStar  https://t.co/HfX6rsBWqT,1.00 
omg yung DDS parents ko galit na rin kay duterte ðŸ˜­ðŸ’–,1.00 
yay duterte mag pa f2f kay uso hahahahaha,1.00 
"Duterte 5, Dickie 0",1.00 
umay may mga friends pa pala ako sa fb na marcos/duterte loyalists ðŸ’€ðŸ˜­,1.00 
Gerry Cacho from Tongtongan Ti Umili-Cordillera Peoples Alliance discussed the manifestations of de facto martial law during the Duterte administration even amid the COVID-19 pandemic.   #WakasanNa  #NeverAgain  https://t.co/p7IRrnaAbp,1.00 
Why would Duterte open f2f classes when he canâ€™t even lower the Covid cases? Hindi na nga nag-iimprove yon and he decides this? It will only get worse.   [personal opinion],1.00 
"Just like the late dictator who is known for amassing ill-gotten wealth, Duterte clearly follows suit. There are billions worth of funds that have been misappropriated and misused, even though the pandemic demands increasing spending on health and medical services.",2.00 
"After almost 50 years, human rights violations persist and have escalated under Pres. Duterteâ€™s authoritarian governance sans a formal declaration of martial rule. Through legal machinations and tyranny, he is waging a bloody war against dissent and the people.",2.00 
"â€œThe Duterte administration is the ghost of the Marcos dictatorship trying to resurrect from the graveyard of historyâ€, said Council for Peopleâ€™s Development and Governance (CPDG) spokesperson Liza Maza in comparing the Marcos and Duterte regimes.",1.00 
"@societyofhonor Many youths' info sources remain YT, FB, IG mostly and they gravitate to the many sites put up by the Marcoses and later, Duterte, polluted with fairy tales about the Marcoses and Duterte. Not many read real history books.",1.00 
"""Ang kapalpakan, nasa dugo iyan. Wakasan ang pasistang rehimen ni Du30!""  #DutertePalpak sagad sa buto hanggang sa salinlahi. No to Duterte Dynasty! Never again to Martial Law!",2.00 
"duterte = no major world titles  marcos = no major world titles  aquino =no major world titles  pacquiao = twelve major world titles  that's all i can say, there's no comparisonðŸ™‡",1.00 
tangina ang bobo ni duterte nas-stress ako,2.00 
"@kimmiejinn Anyone but Duterte, Marcos, and Manny? ðŸ˜…",1.00 
President Rodrigo Duterte says the proposed budget will sustain the countryâ€™s COVID-19 efforts. The budget plan contradicts this. #RapplerIQ  https://t.co/Acha4geTCq,1.00 
"DUTERTE, TUTA! DIKTADOR, PASISTA!   OPPOSE THE DUTERTE DYNASTY IN MALACAÃ‘ANG!   FIGHT STATE TERRORISM! ABOLISH THE NTF-ELCAC! REDIRECT FUNDS FOR SERVICES AND PANDEMIC RESPONSE!   GENUINE FREEDOM &amp; DEMOCRACY, NOT FASCIST DICTATORSHIP!",0.00 
"His quest to quell dissent has extended to the U.S., w the formation of NTF-ELCAC - backed groups like FACT that terror tags activists &amp; community organizations.   We cannot allow for another 6 years of Duterte or any other tyrant who will oppress and exploit the Filipino nation!",1.00 
"Eh kasi kumpleto sya now kay Duterte: library, books, name, identity, and most importantly, money.",0.00 
President Rodrigo Duterte says the proposed budget will sustain the countryâ€™s COVID-19 efforts. The budget plan contradicts this. #RapplerIQ  https://t.co/61r6s9bpJD,0.00 
"Sorry @lenirobredo, but that statement won't make you a presidentiable.  #NeverForget #NeverAgainToMartialLaw #NeverAgaintoDilawan #LeniDORO #LeniRobredo",1.00 
I will alaways remember @lenirobredo as Fake VP and the most incompetent person in Ph politics and I will NOT STOP telling this to my kids and the whole Ph.,1.00 
@introvertingfur @maharshalal @PhilippineStar @lenirobredo Leni it really is a dark and gloomy Philippines if you become President. God Forbid. We want a better Philippines like what PDuterte is doing. We DONT NEED U.,2.00 
@Pepsicollagen @lenirobredo Bwahahaha. Recto Boy for the winner!,0.00 
@lenirobredo kelan po kayo tatakbo madam,0.00 
@lecleo_ @lenirobredo @teamrobredoph @F1rstkosiLeni @lawyersforleni @Itbpo4Leni @DapatSiLeni @LGBTQIAforLeni @SHSforLENI @iMPACTPH2019 @KayaNatinPH Hindi mananalo ng malinis yan si leni dadayain nanaman nila boto ðŸ‘Ž,0.00 
Mga posibleng tatakbo sa 2022.  Tolongges - Isko Moreno Pakbol - Manny Pacquiao Pinky Balimbing - Ping Lacson Inday Butangera - Sara Yaya Go - Bong Go Recto Boy - BB Marcos  Kaya go kana po madam VP @lenirobredo. Kailangan ng bansa ng lugaw para maibsan ang gutom at hirap namin.,1.00 
@eragon2024 @thighpartpls @4nclru @lenirobredo @aikarobredo @jpgrobredo Makita mo naman mga post sa facebook ngaun sino ba naman gaganahan tumakbo hahahaha.,0.00 
"@MyRizalPH @lenirobredo @teamrobredoph @F1rstkosiLeni @lawyersforleni @Itbpo4Leni @DapatSiLeni @LGBTQIAforLeni @SHSforLENI @iMPACTPH2019 @KayaNatinPH Partly agree to that. Pero hangga't walang kasiguraduhan, she owes us a presidential run. Maraming umaasa at naghihintay.   https://t.co/MAeF1iBKjX",0.00 
"@katepebs I had the same points since I made this account last Feb. Pero mula ng magdeclare si Laxon &amp; Pakman, may utang si @lenirobredo sa atin.   Di pwedeng paasahin nya tayo sa wala. Maraming nag-iintay kahit pa sabihing magparaya sya sa dulo, she owes us a presidential bid.",0.00 
@ToniSpeakEasy @love_BL_TPop @lenirobredo Yes Iâ€™ll wait until the last day of filing of candidacy. It doesnâ€™t matter even if she files on the last day ðŸ‘,0.00 
@FeArgente @love_BL_TPop @lenirobredo May mga senators pa tayo na lalaban and I am positive that Leni will run for the presidency,0.00 
We all know that... #WeNeedLeni #LetLeniLead #DapatSiLeni #KeriNiLeni #Leni2022 #LeniRobredo,0.00 
@lenirobredo pero bakit mas nakikita ng tao ang kabutihan nila? Dumaan ang Pilipinas sa pamumuno ng Aquino na sinusuportahan mo. Ang pangalan na buong Pilipinas ay umasa ng pagbabago pero WALANG nangyari. NeverAgain sa iyo and sa mga eneendorso mong candidates.,2.00 
@rapplerdotcom @KatarHol5 Thank you VP @lenirobredo,0.00 
@introvertingfur @PhilippineStar @lenirobredo #NeverAgaintoDilawan,0.00 
"@ToniSpeakEasy @love_BL_TPop @lenirobredo Youâ€™re right, change of heart here. Nandyan pa nga pala si Sentri ðŸ‘",0.00 
Sa true lang please lang @lenirobredo,0.00 
@retiredalakero @lenirobredo Good point noted. Thanks!,0.00 
@Pepsicollagen @lenirobredo May link ka po ng interview na yan? Thanks.,0.00 
"@FeArgente @lenirobredo I will vote padin pag di tumakbi si VP, pero skip the president. Alagaan po natin mga senador natin. Kailangan nila boto para anumang planong gawin ng sinuman maging presidente at least may check n balance, gaya ng nangyayari kay Dutae at Gordog ngayon. Pero pls po mahal na VP.",0.00 
"MALALAKAS NA ARMAS AT MGA PAMPASABOG NASABAT, DALAWA KALABOSO  https://t.co/lpNx43xn2D via @YouTube  @pnppio @PulisMagiting @PNPLamut  @GeneralEleazar @PNPChiefGamboa  @QCGov @ManilaPIO @sanjuancityncr  @lenirobredo @jpgrobredo tsup!  https://t.co/SexjPKcVXG",0.00 
@News5PH @lenirobredo move on girl pa imbestigahan mo muna pagkamatay ng asawa mo at wag mo kmi  idamay  at gamitin ka sinungalungan mo about martial law hindi kami gaya mo close minded  baba ka muna baba at iyong iyong mo  ðŸ¤£ðŸ¤£ðŸ¤£Happy Martial law day @lenirobredo âœŒï¸ðŸŽŠðŸŽŠðŸŽ‰,0.00 
@introvertingfur @PhilippineStar @lenirobredo Totoo.. hindi na kailangang balikan ang nakaraan mag 2022 na. MOVE ON.,0.00 
@papathOn_kessel @ABSCBNNews @mikenavallo @lenirobredo @IskoMoreno Sana nga mag give-way si Isko...magtrain muna sya as VP before rhe highest position,0.00 
"@MamaHopia If it was so bad, why didn't Cory nor Noynoy jail them? Actually you @lenirobredo are just piggy backing. And someday somehow this will boomerang to you and your family.",1.00 
@DiegoGa31138514 @LakasNgTimog Itag ntn ðŸ˜‚ madumb @lenirobredo  manood k dw ðŸ˜‚,0.00 
I still hope for a VP LENI @lenirobredo &amp; MAYOR ISKO @IskoMoreno TANDEM. #LenIsko  Manifesting this so much ðŸ™ðŸ™ðŸ™  The goal is to ensure that the current admin and their bets will leave the office.  @IskoMoreno will have his time as PRESIDENT after LENI.,0.00 
@56audrey57 @Pepsicollagen @lenirobredo Baka Leni-Isko nga ang tandem.,0.00 
@kathslzr @lenirobredo anunah kathy!!!,0.00 
.@lenirobredo for President.  #LetLeniLead  #MagpaRehistroKa  #Eleksyon2022,0.00 
"@RealMalibogMon @PhilippineStar @lenirobredo Diba? Akala kasi ni Ms. Vice president kapag nagsabi sya ng ganyan about kay Mr. Bongbong Marcos, eh makukuha na nya ang boto ng mga Pilipino. Samantalang ngayon nga na Vice president sya, wala naman syang aksyon.",1.00 
"Pinagtawanan ng 25,000 FB users ang pahayag ni Leni sa 49th anniversary ng martial law @VPPilipinas @lenirobredo  https://t.co/WIxMA9VSYI",1.00 
@introvertingfur @PhilippineStar @lenirobredo True.,0.00 
@lecleo_ @tatancast @TinderangI @lenirobredo Let's be calm and ipagdasal natin.  God has a game plan.,0.00 
@FeArgente @lenirobredo Kung hindi ho kayo tatakbo Mam Leni hindi din ho ako boboto. Mag po protesta nalng ako ng sarili ko.,1.00 
@milkyrigonan @sonnyangara @lenirobredo @dzrhnews Maigi nga na malaking part parin ng budget for covid response.. its better na maging ready tayo,0.00 
"If Leni is not running for President, I may decide to leave the ballot for the President blank at mga senador na lang yung pagpipilian ko. Anyway, nasa Ireland na ko next year so hindi na masyado akong affected ng mangyayari sa Pinas pero please lang @lenirobredo, RUN!",0.00 
@lenirobredo 30 years more after marcos what happened to this country puro martial law puro nega may nakikinig pa ba sa narrative ninyo kayo kayo lang yan,0.00 
@taurussunrise27 @News5PH @lenirobredo BAKA IKAW WAG MO AAWAYIN SI PRINCESS PRETTY LENI,0.00 
Proud that I voted for her! #LetLeniLead #Leni2022 #LeniRobredo,0.00 
@phnix_phoenix @inquirerdotnet @CMRamosINQ @lenirobredo na anu? kwentong barbero?? tanungin mo c Enrile!!!,1.00 
"@PhilippineStar Tama ka @lenirobredo Nagdusa talaga ang mga Pilipino. Mula 1986 hanggang 2016, sinira ng mga katribo mo ang bansang ito.",1.00 
"@lecleo_ @lenirobredo @teamrobredoph @F1rstkosiLeni @lawyersforleni @Itbpo4Leni @DapatSiLeni @LGBTQIAforLeni @SHSforLENI @iMPACTPH2019 @KayaNatinPH While I want her to run too, letâ€™s be clear: @lenirobredo OWES US NOTHING. She has gone ABOVE &amp; BEYOND the call of duty countless times. NEVER niyang tinalikuran ang pagsubok. If she doesnâ€™t run, it is bec she IS UNSURE ABOUT THE PEOPLEâ€™S support for her. Itâ€™s OUR FAULT, not hers",0.00 
@lecleo_ @EstelleSelfie @lenirobredo @teamrobredoph @F1rstkosiLeni @lawyersforleni @Itbpo4Leni @DapatSiLeni @LGBTQIAforLeni @SHSforLENI @iMPACTPH2019 @KayaNatinPH #PangulongRobredo #PresidentLeni #DapatSiLeni #NeverAgain #NeverForget #MarcosMagnanakaw,0.00 
Madam @lenirobredo. Today is the day that the lord has set. Chz.,0.00 
@Vagnarok1 kala ko galit ka kay Marcos @lenirobredo? pero bkt araw2 sya lagi mong sinasabe sa mga tao? ginawa mo na din syang platform mo at part ng buhay mo! siguro laman na din sya ng panaginip mo! maka BBM ka ba? pinalakas mo lng sya lalu! hahaha!,0.00 
@MamaHopia Na karma nang mga kasama mo siguro sunod kana. @lenirobredo,0.00 
"We need a goood leader for the Country, the Phillipines ðŸ‡µðŸ‡­. A mother that will took good care of her children and the Nation. #LeniNanay sa #Malacanang for @lenirobredo #myPresident2022",0.00 
Kapapanood ko lang yung house visit ni @iamkarendavila sa condo ni VP @lenirobredo. Napakasimple. Sana talaga tumakbo sya for president sa 2022 at Nawa'y manalo.,0.00 
@MamaHopia A...Wala ka si BBM pa rin ang iboboto nmin Hindi ikaw! MUKHA kanang tanga! Ilan taon nang nakaupo ang mga dilaw o ano bat di nyo naipakulong? Inaabuso na nyong sobra ang pamilya ni marcos masyado nyong kinakalakal para manatili kayong hawakan ang kaban ng bayan! @lenirobredo,0.00 
"Iconic moment if Bong Go, BBM, Pacquiao, Lacson, and Leni run. then Leni will once again say her iconic line: â€œLast man standing is a womanâ€ then goes on winning the election. jusko manifesting @lenirobredo",0.00 
Nakakainspire yung minimalist living ni VP @lenirobredo!!!! â™¥ï¸ tigilan ko na nga pag hohoard hmp!!  âœ¨âœ¨âœ¨,0.00 
Wow! I went outside to water our plants. I saw pedicabs passing by with â€œKay Leni Tayoâ€ stickers.   Thereâ€™s hope!!! ðŸ’ªðŸ½ðŸ‡µðŸ‡­  @lenirobredo,0.00 
@56audrey57 @Pepsicollagen @lenirobredo Kaya nga po eh pero may gustong sila ang mag tandem.,0.00 
Let @lenirobredo run for president. Let her do what she wants. Letâ€™s allow the oppositionâ€™s vote to scatter. #votesdispersed,0.00 
@IndaySabungera @lenirobredo Lipad Lomi Boba! Sa impyerno rin ang bagsak mo!,2.00 
Roque agree with Robredo that govâ€™t execs should stop the personal attacks  https://t.co/zl0fTK9ZxZ #PolitikoNews @attyharryroque  @lenirobredo  @pr1ncegolez,1.00 
@MamaHopia Cge itodo nyo n madam leyni... Ipagsigawan mo pa Hanggang dumugo n yang mata mo at magputukan yang mga ugat s leeg mo ng matodas k n din. @lenirobredo,2.00 
@milkyrigonan @sonnyangara @lenirobredo @dzrhnews Sna po punta yng budget sa dpat mapunta,0.00 
@Richeydarian @lenirobredo,0.00 
@PPopsupporter @ABSCBNNews @mikenavallo @lenirobredo @IskoMoreno It is the best there is right now. If Isko is not willing to give way then it should be Sonny Trillanes.,0.00 
@Pepsicollagen @lenirobredo Nakakadismaya naman kc ang pwedeng kalalabasan pagkatapos ng eleksyon,1.00 
@make_sensei I say this to my VP ELECT @lenirobredo  https://t.co/OpG2OQaEVW,0.00 
Grabe super accommodating ng Bayanihan E-Konsulta ni Ms. @lenirobredo ðŸ¥ºâ¤ï¸ Thank you po  https://t.co/EbwOhbjqCU,0.00 
@iamshoberamos @MrFrankBaraan @lenirobredo HahahhaðŸ˜‚ðŸ¤£ðŸ˜‚,0.00 
@lecleo_ @rapplerdotcom @pmdrglj @lenirobredo Bakit di sya kumuha ng vaccine sa mismong kompanya bakit sa national government pa tas aangkinin nya dapat sarili nyang pondo kung nanguna sya at sana umunlad man lang ang ekonomiya kung nanguna sya,1.00 
@inquirerdotnet Bakit nga ba nagdeklara ng martial law? @lenirobredo alam mo nga ba oh nakikialam ka lang akala mo alam mo ang lahat Ilabas ang katotohanan interview of VICTOR CORPUZ. Isa sa utak ng CPP NPA.   1.  https://t.co/XeLw0ThPYB 2.  https://t.co/vix7pVfA1j 3.  https://t.co/SLEH8SddRb 4.+,1.00 
@Pepsicollagen @lenirobredo Pabida lang yan si Isko. Si @VPPilipinas @lenirobredo pa rin ang karapatdapat #LetLenilead,1.00 
@dzbb @wengsalvacion @MikeEnriquezIMB @ali_sotto @joelzobel @Howieseverino @malacanangph @yamahaindonesia @indaysara @washingtonpost @GracePoeForPrez @lenirobredo @karadavid  PDuterte at Sen Gordon Nagkapersonalan Na !  https://t.co/RX5HM4dA63 sa pamamagitan ng @YouTube,0.00 
"@MamaHopia Kapit Leni, hahaha @lenirobredo   Cory at Penoy nga hindi napatunayan yan, ikaw pba? Hangang paninira na lng kayo, kaso mulat n mga Pilipino hehe.  Go Leni, sira pa more double time.",0.00 
@MamaHopia LENILugaw @lenirobredo  https://t.co/VRRHdpN6wq,2.00 
@lenirobredo Condolence to the bereaved family. May her soul rest in Peace! ðŸ™ðŸ™ðŸ™,1.00 
"Ilatag mo ang iyong mga plataporma at yung kakayahan mong maglingkod, hayaan mong tumakbo ang gustong tumakbo tutal tao naman magdedesisyon kung sino gusto nila, puro ka paninira kaya nagkawatak watak mga Filipino. BOBA KA! @lenirobredo #LENIDORO2022",2.00 
"Finally registered yesterday w/ my daughter! Our 2nd attempt since we were not accommodated last week at the City Hall. Thanks they opened a site at Rob Galleria, were there 9:30AM, process completed at 3:30PM. Long wait but itâ€™s ok. To our dear VP @lenirobredo para sa 2022ðŸ’›ðŸ’›ðŸ’›  https://t.co/WlUyQRTnhI",1.00 
"Please VP @lenirobredo kaw ang pag asa ng bayan... napatunayan n nung 2016, papatunayan din natin ngaun 2022... ngaun p n mas lalo mo pinakita sa taong bayan on how to be a good leader unlike others n leader lang pag kaharap ang kamera....",0.00 
@docrjnaguit @lenirobredo Dapat si Leni,0.00 
@aikarobredo @lenirobredo KAPAL NG MUKHA NG NANAY MO LUMABAN.  https://t.co/LyeplyieNc,2.00 
@lenirobredo SINONG HUNDI MATATAWA DITO. KAPAL DIN NG MUKHA MONG FAKE VP.KA.  https://t.co/8FwSZZGWvi,2.00 
"@MamaHopia Baka makasuhan ka na dyan...nabalitaan mo lng na magnanakaw si Marcos e parang nasaksihan mong  pgnanakaw kung akusahan mo. Pag ganyan ang usapan e di pwede ka rin wari na akusahan kang kabet,anong sasabihin? @lenirobredo",1.00 
the shade of the kween @lenirobredo,1.00 
Madam @lenirobredo ano na?ðŸ˜­,0.00 
@Vagnarok1 hindi mo kami maloloko @lenirobredo  patunayan mo muna lahat ng sinabi mo.,1.00 
@FeArgente @lenirobredo Manny? The one who has always been absent? The one who cannot even fulfilll his campaign promise? The one who called us homosexuals worse than animals? The one who has always been supportive of EJK? Seriously? Why?  https://t.co/A5g2bcxfPP,2.00 
O mga lp apologists at pa-wokes Maniwala na kayo sa pambansang pacboy @MannyPacquiao. Iboto niyo na siya at kinokonsidera naman siya ni lp tuta madumb @lenirobredo. Mag-unite na kayong 3%! Go!  https://t.co/U9vDeHCB08,1.00 
"@welmobd @TrillanesSonny Importante po @TrillanesSonny mawala ang balasubas sa palasyo.  Malaking bagay na po sa amin kapag si VP @lenirobredo ang susunod na Presidente. After all, marami na pong Pilipinong ang natauhan sa panggago ng nasa Palasyo!",2.00 
@PhilippineStar halatang salat na salat sa utak ito @lenirobredo,2.00 
@slaysinsenado @lenirobredo Diokno De5 Ong Colmenares,1.00 
@lenirobredo with due respect to you madam leni... if you are living in a Christian life... di mo iinsultuhin ang mga Marcoses,1.00 
"@varsitarianust He is not a hero but he have done greater things compared to cory and pnoy combined.  idagdag mo pa ang pagka VP ni @lenirobredo .  buti pa si @IskoMoreno ginaya si Imelda ang paglinis sa Manila pero yung lang din nagawa, magpa beautify sa Manila.  amp",1.00 
"@PhilippineStar @lenirobredo Vice president, itigil nyo po ang paggamit ng statement against Mr. Bongbong Marcos para lang siraan sya sa amin. Hindi lahat ng Pilipino ay utu-uto. Minamanipula mo masyado ang mga Pilipino para sa sarili mong kagustuhan na manalo. Just saying.",1.00 
I hope so â€” I hope @lenirobredo takes it on,0.00 
@RaijaniAzuriel @lenirobredo @ChelDiokno ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»ðŸ‘ðŸ»,0.00 
With her caliber? Sobrang sulit yung boto. Beke nemen po. @lenirobredo,0.00 
"I hope VP Leni chooses to fight. Win or loseâ€” not for herself, but for all our futures. She is the most capable. More importantly, I hope the rest of us can do the same. Standup for her &amp; each otherâ€”- Not about self-interest, but whatâ€™s good for our collective good. @lenirobredo",1.00 
@56audrey57 @Pepsicollagen @lenirobredo Enabler din ng dolomite,1.00 
@PhilippineStar @lenirobredo basahin mo mga post dito nang malaman mo pulso ng mga tao.  kakahiya ka.  salat sa utak,1.00 
@News5PH mas latak ang panahon nung amo mo @lenirobredo.  Magsama kayo ni @IskoMoreno na mas gusto pa ang mga NPA kesa mga pulis at militar.  Trending ang mga Marcos ngayon kasi di na naniwala sa kasinungalingan niyo.  Phil. Heart Center nga lang dami pa rin natutulungan.  ikaw?  salat,1.00 
"Robredo on Martial Law anniversary: Silence lets money, power dictate history  https://t.co/xaIH1qtw3x Silence is complicity. #NeverAgain @lenirobredo",2.00 
@ABSCBNNews @mikenavallo @lenirobredo @IskoMoreno dapat Ang magtandem. Sila lang ang Kaya tumalo sa administration at sa mga Marcos. Hindi mananalo pag naglaban sila dalawa. #MagkaisaKayoRobredoMorenoðŸ‡µðŸ‡­ðŸ‡µðŸ‡­ðŸ‡µðŸ‡­ #NeverAgain #NeverForget,1.00 
"@FeArgente @lenirobredo same here mam., ayokong masayang ang boto ko",0.00 
I really hope @lenirobredo runs for president. Please save us Ma'am.,0.00 
@gmanews Maitanong ko lang @lenirobredo yung mga namatay sa Hacienda Luisita dahil sa kagagawan ng mga Aquino di nyo man lang ginugunita? Pero yung kamatayan ng NPA na si #NinoyAquino na taksil ng bayan meron pa mga rebulto? May commemoration pa yearly? Duh!,1.00 
"""Diktador si Marcos, at hindi niya napagbayaran nang husto ang krimen niya; katunayan, patuloy ang pagpapakasasa ng kanyang angkan sa kayamanang ninakaw niya mula sa atin."" -Vice President @lenirobredo  via @ABSCBNNews   https://t.co/rttDeEiox5",2.00 
"Nahiya naman ang mga pinatay sa Mendiola massacre, Manila hostage crisis at SAF 44! ALL UNDER AQUINO ADMINITRATIONS! Kapal ng mukha mong reyna ng lugawan! Hahahaha @lenirobredo",2.00 
"Yorme @IskoMoreno, please give way ka na kay VP @lenirobredo for the presidency. Please lang, if you really love the PH, be the VP for Leni. Sige na.",1.00 
