score,text
2, please  vp  kaw  pag  asa  bayan  napatunayan  n  nung  2016  papatunayan  natin  ngaun  2022  ngaun  p  n  ma  lalo  mo  pinakita  taong  bayan  good  leader  unlike  others  n  leader  lang  pag  kaharap  kamera   
1,   si  leni 
1,   kapal  mukha  nanay  mo  lumaban   
1,   sinong  hundi  matatawa  kapal  mukha  mong  fake  vp   
2,   baka  makasuhan  dyan  nabalitaan  mo  lng  magnanakaw  si  marcos  e  parang  nasaksihan  mong  pgnanakaw  akusahan  mo  pag  ganyan  usapan  e  di  pwede  rin  wari  akusahan  kang  kabet  anong  sasabihin   
1, shade  kween   
1,   mo  maloloko  patunayan  mo  muna  sinabi  mo   
2,   manny  one  always  absent  one  cannot  even  fulfilll  campaign  promise  one  called  u  homosexual  worse  animal  one  always  supportive  ejk  seriously   
2, lp  apologist  wokes  maniwala  kayo  pambansang  pacboy  iboto  niyo  kinokonsidera  naman  lp  tuta  madumb  mag  unite  kayong  3  go   
2,   importante  po  mawala  balasubas  palasyo  malaking  bagay  po  si  vp  susunod  presidente  pong  pilipinong  natauhan  panggago  nasa  palasyo   
1,   halatang  salat  salat  utak   
1,   diokno  de5  ong  colmenares 
1,   due  respect  madam  leni  living  christian  life  di  mo  iinsultuhin  marcoses 
2,   hero  done  greater  thing  compared  cory  pnoy  combined  idagdag  mo  pagka  vp  buti  si  ginaya  si  imelda  paglinis  manila  yung  lang  nagawa  magpa  beautify  manila  amp 
2,   vice  president  itigil  nyo  po  paggamit  statement  mr  bongbong  marcos  lang  siraan  sya  pilipino  utu  uto  minamanipula  mo  pilipino  mong  kagustuhan  manalo  saying   
1, caliber  sobrang  sulit  yung  boto  beke  nemen  po   
2, hope  vp  leni  chooses  fight  win  lose  future  capable  importantly  hope  rest  u  standup  amp  self  interest  good  collective  good   
1,   enabler  dolomite 
1,   basahin  mo  post  nang  malaman  mo  pulso  tao  kakahiya  salat  utak 
2,   ma  latak  nung  amo  mo  magsama  kayo  ma  npa  kesa  pulis  militar  trending  marcos  kasi  di  naniwala  kasinungalingan  niyo  phil  heart  center  nga  lang  dami  rin  natutulungan  salat 
1, robredo  martial  law  anniversary  silence  let  money  power  dictate  history  silence  complicity  neveragain   
2,   magtandem  lang  tumalo  administration  marcos  mananalo  pag  naglaban  magkaisakayorobredomoreno  neveragain  neverforget 
1,   mam  ayokong  masayang  boto 
1, really  hope  run  president  please  save  u  maam   
2,   maitanong  lang  yung  namatay  hacienda  luisita  kagagawan  aquino  di  nyo  man  lang  ginugunita  yung  kamatayan  npa  si  ninoyaquino  taksil  bayan  meron  rebulto  commemoration  yearly  duh   
2,   diktador  si  marcos  napagbayaran  nang  husto  krimen  katunayan  patuloy  pagpapakasasa  angkan  kayamanang  ninakaw  vice  president  via   
2, nahiya  naman  pinatay  mendiola  massacre  manila  hostage  crisis  saf  44  aquino  adminitrations  kapal  mukha  mong  reyna  lugawan  hahahaha   
1, yorme  please  give  way  kay  vp  presidency  please  lang  really  love  ph  vp  leni  sige   
1,   election2022  coming  nga  talaga  matagal  lenirobredo  letlenilead  kerinileni 
1,   notohistoricalrevisionism 
2,   si  marcos  ba  hahaha 
1,   hahahaha  buti  nga  namatay  sana  rin  leni  putang  ina  pati  asawa  mo  robredo  ulong  bullshit  putang  ina  niyo 
1, thank  featuring  vp  lenirobredo   
2, maam  capt  america  maam  finally  announces  candidacy  pleni  filipino  let  assemble  vote  fellow  avenger  like  let  always  ready   
1,   pres  v  pres  guess  best  tandem  win  philippine  filipino  neveragain  neverforget 
1, nakakatuwa  napupunta  tama  yung  buwis  natin  thank  vp  letlenilead   
2,   nahirap  pilipinas  marcos  yumaman  ba  cory  di  kayo  nakonsensya  magsinungaling  bata  nagpahirap  pinas  npa  asawa  cory  kayo  tanging  contribution  manira  magmalinis  gising  pinoy 
2, watched  vp  house  tour  regret  voted  vp  despite  candidate  liberal  party  vote  run  president  letlenilead   
1,   pres  v  pres  guess  best  tandem  win  philippine  filipino  neveragain  neverforget 
1,   revise  kakahiya  mare  haha 
2, choice  would  president  v  president  tandem  puah  malaki  mamamayang  pilipino  neveragain  neverforget 
1,   hiyang  hiya  si  atty  robredo  pagtawag  mo  dumb  eh  mali  mali  nga  grammar  mo  s  haha   
2,   heist  pang  gimmick  mo  never  mananalo  fake  vp  si  go  go  go  lampasuhin  niyo  team  leni  lugaw  hahahaha  team  alma  coin  leni  neveragain  neverforget  notomarcoses  marcosnotahero  marcosmagnanakaw   
2,   corruption  human  right  violation  president  umabot  international  attention  mean  really  big  deal  true  alam  si  pnoy  ganyang  reputasyon  like  marcos  duterte  corrupt  unjust   
2,   heist  reply  haha  sorry  badeth  magwawagi  presidential  election  si  madumb  lugaw  ipa  trend  niyo  hashtags  neveragain  neverforget  notomarcoses  marcosnotahero  marcosmagnanakaw  gpa  sarahgeronimo   
1,   miss  maam  gurl  queen  anuna  po  huhu 
1,   isko  another  enabler  sasama  sya  kay  vp  ok  sake  unity  sya  iboboto   
1,   magkaisa  kayo  lenisko  tandem   
1,   oy  wag  tatakbo  presidente  ha  mag  vice  president  muna  hayaan  mo  si  tumakbo  presidente   
1, sana  tumakbo  presidente  si  vp  naman  masulit  pagiging  botante  ayaw  bumoto  silbi  sawa   
1, importante  debate  nakapagdecide  si  iboto  hnd  yung  pinagsisihan  leni  rin  2022  dapatsileni 
1,   iam  ikw  ngpapayaman  ilegal  n  gawain  bayaw  mo   
1,   baliw  ata  talaga  si  eh  puro  lugaw  kasi  kinakaen   
1, unforgettable  savagery  vp   
1,   korak  paramihan  kakamping  sikat  iyan  sikat  credibilidad  tagahanga   
1,   addressing  balance  economic  issue  well  hoping  good  start  2022  2   
2, watched  senate  hearing  budget  ovp  glimpse  hope  vp  talk  concise  know  talking  feel  honesty  integrity  voice  leadership  speaks   
1,   sad  naman  nyan  pag  nagkataon  im  ready  put  poster  vp   
2,   watched  guess  proposed  budget  allotted  aid  response  covid  situation  last  quarter  year  still  pandemic  affecting  life  many  people  furthermore  sen  sonny  really  keen  1   
1,   ba  nagawa  bbm  pinas   
1,   sana  magamit  tama  budget  buti  nandian  si  sen  angara  nothing  worry   
1,   nice  transparent  budget  sen  angara  tama  naman  yan  aware  tao   
1,   ready  leni 
2,   kaduda  duda  qualified  definitely  lesser  evil  inegrity  proven  track  record  public  service  competent  leadership  3  successive  highest  merit  coa   
1,   yun  nga  e  still  believe  prof  clarita  carlos  said  wala  winnability  yan  pagdating  mismong  election  day  pwede  mabago   
2,   iam  fraggle  da  meow  24  anne  zarate  reason  focus  prrd  small  fry  think  bullied  look  like  theyre  actually  something  divert  real  pressing  issue  theyll  go  folk  arent  part  cabal  far  worse   
2, gt  2022  proposed  budget  office  vice  president  nagkakahalaga  p713  41b  e  endorso  plenaryo  senate  finance  comm  sen   
2,   unify  polarized  nation  kagalang  galang  sya  mo  ikahihiya  integridad  mahilig  mangako  reklamador  gawa  lang  gawa  binarat  pondo  takot  diyos   
2,   si  leni  nuon  man  dugong  public  servant  madumb  kasi  2  titulo  nya  law  economics  suriin  nyo  kasinungalingan  inspiring  amp  competent  leadership  nya  maraming  mg  volunteer  galit  batikos  bumabatikos   
1,   iam  fraggle  da  meow  24  anne  zarate  pera  pera  lang  corrupt  pala  hahaha 
1,   nagtiktok  lang  winnability  agad   
1,   pusta  dehin  bobotak  si  leni   
2, madam  vp  wag  nyo  po  biguin  need  need  good  leader  lead  u  sana  lang  mali  yung  pakiramdam  pahiwatig  etta  rosales  kanina  interview  nya  socmed  nakay  isko  winnability   
1, mareng  ultimate  vibe  letlenilead 
2, ulit  ulitin  share  ikalat  nating  ulit  ulitin  pagkakataon  katotohanan  rehimeng  marcos  nagdusa  pilipino  ninakawan  tinorture  pinaslang   
2,   hope  vp  leni  run  president  solo  lang  wala  siyang  vp  sana  si  vp  nya  woman  power  robredo  best  choice  next  president   
1,   bl  tpop  disheartened  wag  padadala  psy  war  tolongges  lalaban   
1,   fraggle  da  meow  24  iam  anne  zarate  tito  parang  copacabana  rio  de  janeiro  brazil  ganda  manila  bay  po  maraming  salamat  po  tatay  digong  lalo  panginoong  dios  ipinagkaloob  po  bayang  pilipinas   
2,   lang  kaban  bayan  ninakaw  kundi  pati  buhay  kinabukasan  taong  biktima  nya  huli  nakatakas  pagdusahan  kasalanan  humihinge  patawad  pamilya  ibalik  nakaw  yaman  hustiya   
2,   diktador  si  marcos  napagbayaran  nang  husto  krimen  katunayan  patuloy  pagpapakasasa  angkan  kayamanang  ninakaw  neveragain  neverforget 
2,   ngek  measure  view  havent  heard  troll  farm  laki  ninakaw  kaban  bayan  100b  view  paabutin  yan  gising  gising  katotohan   
2,   hay  gma  dating  kinikilingan  meron  martial  law  amp  want  know  victim  hacienda  luisita  saf  44  kidapawan  etc  wala  malinaw  sagot  dyan  bec  sealed  binalita  taong  bayan   
1,   second  motion   
1,   please   
1,   tejano  nothing  see  usual   
1,   yan  1  5m  lang  view  vp  interview  toni  g  si  bbm  6million  haha  kita  gaano  karami  nagmamahal  marcos   
1,   takbo  pangulongrobredo   
2, ready  mega  sabong  2022  whether  tatakbo  talaga  sina  lacson  pacquiao  isko  go  sara  bbm  pagka  pangulo  im  optimistic  vp  win  end  day  majority  filipino  see  amp  feel  heart  leni  serve  amp  care  u   
2,   robredo  moreno  pagangat  bansang  pilipinas   
1,   takbo  pangulongrobredo   
1,   djchacha  takbo  pangulongrobredo   
1,   takbo  pangulongrobredo   
1,   takbo  pangulongrobredo   
1,   takbo  pangulongrobredo   
1,   tatakbo  pres  si  trillanes  puwede   
1,   wala  ngang  ibang  mapipili  pag  tumakbo   
1, since  pakman  announced  halo  wala  tamang  ulirat  lang  realize  sense  suhistyon  laxon  pagkatao  handang  magparaya   
2, mam  owe  u  declaration  run  president  magparaya  dulo  sumubok  man  lang  unang  buwan  big  boost  morale  pampalakas  hanay  dagdag  pondo  amp  baka  pati  survey  magde  deklara  takbo  pangulongrobredo   
1,   sana  sumama  kana  sakanya 
1,   hahaha  pang  bobo  mahihina  utak 
2, tumindig  kontra  historical  revisionism  diktador  si  marcos  napagbayaran  nang  husto  krimen  katunayan  patuloy  pagpapakasasa  angkan  kayamanang  ninakaw  vp  neveragain  neverforget  marcosnotahero 
2, pray  day  coming  day  hope  vp  decide  run  president  truly  love  philippine  letlenilead  2022  neveragain 
2, tama  ba  tingin  kandidato  pagka  pangulo  produkto  kasi  target  market  parang  lumalabas  iisa  kandidato  oposisyon  kandidato  administrayon  maam  solid  solid  po  boboto  yo   
1,   supersaiyan  mode  slayladelima 
1,   made  tear  bit  miss  live  speech   
1,   magno0524  migraine  manonood   
1, would  love  choose  mayor  vp  president 
1,   wtf  isko  compared   
1,   madam  tuloy  ba  dapatsileni  letlenilead  kerinileni  lenirobredo2022 
1,   act  2012  principal  sponsor  si  mama   
2, pamilya  still  win  win  solution  mad  manalo  bayan  makikinabang  yes  totoo  po  major  consideration  pagmigrate  still  hoping  country  great  leader  sana  po  takbo  po   
2,   supporter  since  day  1  political  career  araw  sana  makahanap  po  katiting  dahilan  tumakbo  odds  mawawala  tumakbo  po  kasi  manalo  panalo  bayan  di  papalarin  magkakatime 
2,   hahaha  cucomber  iste  ccolumbusjr  kailagan  proper  education  mo  alam  pinagsasabi  mo   
2,   tell  even  toni  doesnt  believe  lol  good  interview  know  he  brain  empty  worst   
1,   olol  lang  ayaw  pagbabago  lol 
2, di  tatakbong  president  mumsh  sure  sasali  lang  squid  game   
2,   experience  tko  real  next  year  election  boxing  training  experience  match  leni  law  degree  many  year  public  service  including  last  5  vp   
1,   anim  taon  naman  pahirap   
1,   opo  also  end  near  political  dynasty 
2, anniversary  marcos  martial  law  declaration  vice  president  urge  filipino  guard  history  revisionism  here  full  statement  via   
1, love  anim  love  president  letlenilead  dapatsileni  kapamilyavoteforleni  kapamilyavote2022  halalan2022 
1, isko  binuking  miting  kina  leni  pacman  newskonews   
1, queen  thing  leni2022  lenirobredo  leniforpresident   
2,   jas  nga  nagulat  handa  raw  sya  mkipg  debate  kay  bbm  sakali  mangyari  ulit  yan  muna  pakyaw  mag  debate  ma  bagay  nahaluan  kce  braincells  nya  pgka  dilaw  nlg  bagay  kompetensya 
2, pakinggan  nyo  po  sana  sigaw  taong  naasa  po  sayo  padami  po  padami  sumusupporta  sayo  kaliwat  kanan  panawagang  presidente  good  lord  knock  heart  vp   
2,   hahahaha  malakas  loob  bobang  leni  tumakbo  daw  kay  bbm  diyan  palang  sinabi  bobong  halatang  mahal  bansa  tumakbo  makipagkopetensiya  kay  bbm  pagserbisyo  tao   
2, lng  balita  full  suport  c  vp  leni  sknya  run  presidency  mag  give  way  dw  xa  ky  im  shell  run  governor  camsur  sad  maam  vp  po  umaasa  sayo  pumusta  sayo  sana  po  pumusta  rin  saming  sambayang  pilipino   
1,   utak  mo  baguhin  mo  pwee 
1,   hope  run  2022  election  hope  country  survive   
2,   hope  see  automatic  switching  allegiance  even  endorses  isko  follower  wont  necessarily  follow  hope  see  moral  choice  run  letlenilead 
2,   hope  really  competent  requested  15  minute  meeting  foreign  investor  tv  guesting  rejected  hope  competence  isnt  failure  later   
2,   neverforget  neveragaintolp  neveragaindilawan  madumb  want  revised  history  book  thats  aquinos  favor  covering  marcoses  achievement  who  real  modern  dictator   
2, anot  anuman  mangyari  bansa  natin  election  magbabago  pananaw  neverforget  neveragain  sana  lord  gabayan  mo  po  si  vp  disisyon  magsuporta  letlenilead2022  lang  pag  asa  bayan   
1, dear  wokes  phils  makikipagmeeting  idol  mama  leni  niyo  paguusapan  niyo  lp  tuta  madumb  ctto   
1, pro  government  part  governemt   
1,   sana  bayan  umatras  yung  dakawang  lalaki  matanggal  kasamaan  bansa  let  leni  lead   
1, im  excited  halalan2022  im  thrilled  letlenilead  im  ready   
2, tatakbo  si  harangin  si  patotot  dumbest  selfish  reason  heard  become  president  pls  leni  dont   
1, read  mensahe  ngayong  ginugunita  ika  49  anibersaryo  deklarasyon  martial  law  via   
1,   nakalimutan  ata  leni  lng  ung  gap  vote  nyo  marcos  well  namn  ibinoto  vp 
1,   di  bale  least  nakaraos  makakaganti  rin  next  election  hehe   
2,   nga  ba  nagdeklara  martial  law  alam  mo  nga  ba  oh  nakikialam  lang  akala  mo  alam  mo  ilabas  katotohanan  interview  victor  corpuz  utak  cpp  npa  1  2  3  4   
2,   spoken  word  reflection  intellect  sake  please  shut  mind  leave  impression  fool  rather  constantly  talk  remove  doubt   
1,   baka  yong  bata  free  magpa  kabit  maski  asawa  yon  ba  madumb  bata  manga  kabit 
1,   truth  gising  oi 
2,   diktador  si  marcos  napagbayaran  nang  husto  krimen  katunayan  patuloy  pagpapakasasa  angkan  kayamanang  ninakaw  vp  neveragain  neveragaintomartiallaw  neverforget  marcosnotahero 
2,   ever  since  exerting  effort  nmn  talaga  admin  always  uniting  ur  opposition  majority  u  brain  attitude  president  turuan  mo  nga  gurl  djchacha 
2,   si  leni  pwede  lider  pta  doubt  lead  country  100m  plus  people  7000  island  hundred  dialect  fucking  hell  fyi  parent  teacher  asso  po  yun  phil  tennis  asso   
1,   djchacha  lolo  mo  sour  gripping  napaalis  nyo  ba  c  prrd  kayo  ata  dilwan  paranoid  mo  kulelat  rin  lol 
1,   bang  expect  dyan  kay  leni  lang  yang  lata  laman  puro  ingay  lang  alam   
1,   magno0524  need  popcorn 
1,   oi  leninlet  people  decide  alangan  namng  iboboto  lol 
1,   swerte  aga  mo  natapos  4pm  okay  di  makaboto  next  year   
1,   go  duterte  2022  guyzzz   
2, di  umaasa  mag  vp  yung  mukang  presidente  talaga  go  know  true  opposition  qualified  go  po   
1, registered  middle  pandemic  takot  takot  lumabas  nobody  else   
1,   person  name  usually  start  capital  letter  ginagamit  pag  balahura  yung  ari  pangalan   
1, madam  beshieeeeee  please  naman  di  nagfile  diretso  naia   
1, manny  pacquiao  look  track  record  word  easy  say  duterte  said  thing  president  letlenilead2022 
1,   duh  wag  tayong  papayag  manalo  yang  pacquiao  yan  homophobic  yan  di  gaya  vp  leni  puso  lgbtq   
2,   agree  di  tatakbo  mag  aabroad  wala  pagasa  bayan  di  si  vp  leni  without  useless  campaign  good  governance  kasi  mauulit  lang  trahedya  dinanas  natin  loob  6  taon  duterte   
2, anak  talaga  tipaklong  di  nadala  math  sermon  k  tuloy  vac  czar  cant  equate  number  vac  dose  division  utak  boba  talaga  time  frame  po  bakuna  naman  yung  jahnsen  lang  jab  divide  mo  rin  2  magsama  kayo  pakyaw   
1,   pls  guest  mo  si  vlogs  mo  huhuhu  nagmamakaawa  meme   
2, basahin  mensahe  vice  president  kaugnay  ika  49  anibersaryo  pagsasailalim  bansa  martial  law  diktador  si  ferdinand  marcos  via  neveragain  neverforget   
2,   maam  gising  kana  ba  kahibangan  mo  pag  aambisyon  mong  legit  talagang  vp  alam  naman  naming  fake  talaga  maam  lang  po  nahihiyang  tanggapin  kasi  napasubo  kana   
1, true  lang  anuna  po   
1,   tama  po  mawawalan  ganang  bumuto  rin  lang  si  vp  iboboto  president   
2,   best  presidential  candidate  willing  leave  full  time  job  full  time  volunteer  campaign  deemed  necessary  truth  many  gc  part  young  old  people  alike  excited  campaign   
2,   start  presidential  race  least  10  million  vote  already  secured  mean  10m  voted  last  2016  election  given  performance  ovp  gained  public  trust  even  earned  vote  2022   
1,   need  proper  education  parang  ata  pinanganak  bright   
1,   need  harden  faith  push  lenis  candidacy  letlenilead2022  letlenilead 
2,   sana  makipag  unite  si  kay  vp  hwag  gumaya  kay  trapoe  totoong  malasakit  yung  inuuna  bayan  mayor  letlenilead2022 
1,   baka  lay  lenilugaw  passed  away   
1,   mami  nag  rehistro  buong  pamilya  sayo  hahahh  pag  di  tatakbo  babalikan  sige  eme 
1,   takot  yang  si  mr  pagkakataong  tiyak  mananalo  taong  dinaya  nya 
1,   pag  di  tatakbo  si   
2,   master  gian  nakakatakot  nangangamba  di  tatakbo  president  leni  iboboto  natin  ayoko  nung  lesser  evil  choice   
1,   sound  like  incensed  seem  doubt  sincerity  taking  time  decide   
1, maam  know  leading  country  difficult  god  forsaken  please  run  president   
1, madam  pagalawin  mo  yung  baso   
2,   unfit  lead  country  shes  incompetent  doesnt  care  u  never  gloria  macapagal  arroyo  masmabuti  2022 
2, open  letter  vice  president  philippine  kasamanileni  unitedfor2022  dapatsileni  letlenilead  teamlenirobredo  davaoforleni   
1, mayor  nakipagpulong  kina  vice  pres  sen  balitangpromdi  dzrhnationwide 
2,   listen  podcast  via  jesse  girl  heartwarming  empowering  inspiring  salute  tricia  jillian  amp  madam  vp  tear  joy  especially  sharing  cherished  memory  present  amp  onward   
1,   ending  sayang  boto  mapupunta  lng  inidoro   
1,   tito  kawawa  mahal  pilipinas   
1,   oo  nga  naman  marry  eh  baka  mauna  mamatay  makikihati  lalaki  limpak  limpak  salaping  iiwan  di  ba   
2, yong  kapatid  pamangkin  tamad  bomoto  nagpilit  magpa  rehistro  makaboto  2022  boto  ibibigay  kay  vp  dati  lang  nakarehistro  dumami   
2,   search  nyo  po  tapos  send  message  agahan  nyo  po  ksi  lately  maaga  pong  nagsasara  registration  dami  registrant  gustong  konsulta  8am  po   
1,   please  vpleni  robredo  run  president  2022  supporter  wait  please  please   
1,   roll  buhay  pag  natapos  yun  baka  seguro  pahiga  lord  thank  po 
2,   doc  itong  latest  surge  parang  ma  matagal  ma  nakaka  drain  lakas  ma  nakakadurog  puso  pag  asa  lang  panibagong  bukas  si  vp  leni  mag  decide  tumakbo  madam  vp  know  asking  much  promise  help  rebuild  nation   
1,   one  best  secretary  masipag  malasakit  tao  maraming  salamat  rest  peace  god  bless 
1, madam  vp  ingat  po  kayo  po  interesado  inyo  lalo  po  malapit  eleksyon  nyo  po  dobleng  pag  iingat  stay  safe   
1,   masasabi  nio  inutz   
2, madumb  fvp  running  president  bbm  run  one  one  purpose  running  intention  country  filipino  nothing  fvp  intention  prevent  another  marcos  highest  post  wtf  looser  fvp   
2, presidente  tunay  magbibigay  importansiya  malasakit  emotional  morally  financial  wise  taasan  sweldo  bigyan  housing  public  school  teacher  health  care  worker  vp  give  u   
2, pwede  ba  makiusap  taong  time  amp  convincing  open  letter  k  sen  mayor  sen  parang  awa  pilipinas  magkaisa  lang  suportahan  si  vp  pagkapangulo  halalan2022   
1, drive  stop  duterte  return  marcoses  think  better  say  serve  filipino  people  right  vp  leni  enirobredo 
2,   filipino  people  also  family  think  future  child  young  people  recognize  great  sacrifice  asking  isnt  filipino  people  worth  sacrificing   
2,   parehong  tumakbo  si  pagka  pangulo  good  luck  lang  umaasang  mawala  poder  si  dutertepalpak  makabalik  poder  si  mandarambongbongmarcos   
1, consider  would  best  country  decision  tough  bar  none  opposition  candidate  dapatsileni 
2,   someone  said  align  narrative  becomes  fake  news  si  pnoy  mo  tinuligsa  saf  44  yolanda  fund  gold  shipment  thailand  cbp  yan  wala  kang  pansin  bias  mag  unite  pinoy  gawa  mo   
2,   pfem  declared  martial  law  country  control  communism  grateful  pfem  declared  martial  law  dont  characteristic  leader  dont  good  plan  country  fake  news   
1, nagpa  reactivate  lang  makaboto  saimo  dae  madalagan  aw  inda  dae  aram   
2,   madam  vp  robredo  respected  person  twisted  history  pefm  time  yes  court  record  declared  case  filed  guilty  personal  martial  law  good  country  madam  pfem  declared  martial  law  country 
1,   vp  leni  please  run  president   
1,   baba  baba  baba  baba  baba  baba  maraming  baba  tan9inan9  sa9ot  n  yan 
1,   magno0524  30  yr  sige  nga  paliwanag  mo  narinig  mo  lang  yan  kay  mocha   
2,   presidential  candidate  former  duterte  ally  amp  enablers  branding  opposition  suddenly  attacking  admin  stop  hypocrisy  legit  opposition  amp   
2,   magno0524  30  year  sige  nga  mag  compute  kayong  dd  panay  lang  kayo  copy  paste  di  man  lang  nag  iisip  6  yr  cory  6  yr  pnoy  30  gaano  kayo  katanga   
2,   isko  parin  way  qualified  among  presidentiable  maraming  foreign  dignitary  support  visited  even  ayala  family  willing  invest  50b  peso  governance  yorme   
1,   magno0524  kasalanan  juan  kasalanan  pedro   
2,   tatakbo  si  leni  feel  vote  would  waste  kasi  matitira  tagilid  exit  pinas  mode  declares  shes  running  unless  siguro  meron  sya  iendorso  okay   
2, vice  president  leni  robredo  said  prepared  chosen  opposition  unity  candidate  upcoming  eleksyon  2022  theasianaffairs  philippine  vicepresident  lenirobredo  politics  election   
1, anu  nga  ba  napag  usapan  miting  nina  mayor  isko  moreno  vp  leni  robredo  senator  manny  pacquiao  iskomoreno  lenirobredo  mannypacquiao  elections2022   
1,   tao  marcos  si  manny  isko  si  leni  tunay  opposition 
1,   sure  po  kay  vp   
1, better  option  gt  lesser  evil  let  go  leni2022  letlenilead  letlenilead2022 
1,   ilalampaso  sentri  kalaban   
1,   12  alam  mo  totoo  mulat  tlaga  nangyayari  magpapadala  charisma  dun  subok  si  leni  yun  im  pointing  kay  leni  mahikayat  piliin  sya   
1,   78  way  po  100  full  support  po  kay  madam  dapatsileni   
1,   leni  lead  u  leni  lead  u  leni  leni  lead  u   
1, ambag  mo  boto  parehistro  kaylenitayo  dapatsileni  lenirobredo  registertovote   
1,   magdeklara  si  vp  leni  tatakbo  presidente   
1,   praying  madam  support   
2, hoping  vp  bigger  purpose  yes  another  du30  marcos  office  unimaginable  totally  agree  reason  run  presidency  right  eto  yung  message  pinapalabas  1vs1  bbm  u  pinoys   
1,   love  sama  sama  kay  vp   
1,   tanga  lang  talaga  sya  kagaya  video   
1,   one  opposition  presidential  candidate  vp  pinag  iisipan  yan  tayaan  nyo  sya  everything  else  follow   
1,   course  support  run  hope   
1,   true  ewan  b  natin  kay  bkit  need  mkipag  unite  hyaan  ba  lang  madami  silang  ttkbong  president  ma  matalino  tao  ngaun 
1, include  natin  prayer  tonight  makapagdecide  si  madam  huhu  nagpapanic  po  mumsh   
1,   hear  madam  maxado  kang  diktador  nyeta   
1,   please  think  yorme  isko  still  best  needed  local  government 
1,  
2,   love  pimentel  comedy  bar  labasan  presidential  debate  patangahan  sagot   
1,   magno0524  mahilig  talaga  puro  iyut  alam  hahaha 
1,   leni  president  2022  whispered  ingliserong  psychic 
1,   vpresident  leni  robredo  qualified  among  candidate  president  country  need  support  leni   
2,   yep  cannot  afford  voting  lesser  evil  non  negotiable  si  one  sorry  settling  senate  instead  vp  race  sana  mag  reconsider   
2, pacquiao  never  liken  political  arena  boxing  ring  even  w  experience  gut  amp  training  even  lost  last  bout  boxing  ring  given  popularity  money  amp  fame  still  believe  outbox  frm  presidency 
2, presidential  debate  like  watching  flick  dumbanddumber  runsararun  saraduterte2022  bbm2022   
1,   get  mo  madali  lang  yo  magsatsat  kasi  wala  tamang  pag  iisip  hahaha   
2, gonna  fun  philippine  presidential  debate  start  lol  superexcitedhere  love  pimentel   
1,   magno0524  suggest  pay  per  view  baka  pumayag   
1,   agueee  alert  today  anxiety  level  kiz  shudi  mareach 
1,   maam  want  next  president   
1,   lugaw  tokwat  baboy 
2, underestimate  vp  number  misled  rigged  survey  timely  reminder  despite  bicolano  voter  divided  among  chiz  trillanes  got  14  4  vote  2016  looking  ovp  performance  pandemic  alone  people   
2, ibibigay  boto  di  lang  naman  mapupunta  kay  vp  leni  alam  lang  maibibigay  buong  puso  tiwala  suporta  tapat  totoong  malasakit  pilipino  dapatsileni  letlenilead  lenirobredo2022 
1, kawawa  daw  si  vp  ma  daw  view  si  bbm  tony  talk  nman  ma  kawawa  si  bbm  di  nanalo   
2,   hope  po  vpleni  realize  mass  base  support  regular  citizen  aspiration  country  casual  fb  conversation  kababayan  nakipagsapalaran  d2  manila  touching  inspiring  praying   
1, takbo  madam  pls  wag  mahiya   
2,   face  obstacle  difficulty  would  make  stronger  men  shudder  yet  senator  leila  constrained  amp  limited  draw  strength  ordeal  find  way  give  voice  people  cry  prison  vice  president  leni  robredo  enirobredo   
1,   magno0524  sheer  hard  work  pacquiao  rose  poverty  billionaire  count  something 
1, madam  pls  need  u 
2,   em  mananalo  si  duterte  vp  si  go  pres  go  resign  duterte  president  di  ba  nakakatakot  yan  pigilan  natin  ganitong  scenario  back  zero  tiyak  doble  30k  papatayin  duterte  baka  nga  di  makapagsalita   
1,   master  gian  shushunga  nga  e  kababagal  gumalaw  e  watak  watak  nga  administrasyon   
1,   em  yes  second  thought  would  go   
1,   magno0524  eh  di  natuto  pag  isipan  yung  rating  mo  higit  5  taon   
2,   searched  fb  po  tapos  sent  msg  fb  messenger  ma  okay  po  8am  kayo  pumasok  mauna  mabilis  po  nagreachout  samin  eh  yung  doctor  city  health  lugar  4  day  tumawag  hope  youll  get  better  soon   
2,   friend  bumoto  let  give  leni  run  decide  best  least  evil  choice  know  ideal  vote  count  also  run  leni   
2, vp  lenis  saying  shell  gun  presidency  chosen  candidate  united  opposition  eh  kailan  nga  ba  kayo  magdedesisyon  opposition  pinakawalan  natin  si  vp  wala  finish   
1, 17th  president  philippine   
1,   please  look  word  condescending  dictionary  nasa  taas  ganuon  condescension  insecurity  self  defense   
2,   hinayaan  natin  maulit  natuto  kasaysayan  vp   
2,   ba  magmessage  tried  asking  covid  care  kit  kasi  last  month  praning  sunod  sunod  infection  paligid  dami  pang  namatay  lage  nagkakasakit  inubo  halo  malapnos  lalamunan  kaka  inom  pinaglagaan  luya  reply   
1,   hope  high   
2,   leni  know  people  care  stopping  running  presidency  need  lone  front  runner  opposition  someone  integrity  never  question  1  2 
1,   dont  need  endorsement  decide  vote  halalan2022  solid  president  wapakels1sambayan 
1, 1sambayan  ok  lang  ba  kayo  really  baka  nagkakalimutan  real  opposition  vp  amp  sen   
2,   please  run  presidency  give  hope  ailing  nation  damaged  duterte  cant  afford  another  incompetent  prez  another  6  yr  kayo  po  nagsabi   
1,   hahaha  mali  si  tayao  contreras  tatakbo  si  mananalo   
